budget,id,revenue,title,return,release_year,director
40000000.0,11011,0.0,Ri¢hie Ri¢h,0.0,1994,Donald Petrie
0.0,49803,0.0,Safe Passage,0.0,1994,Robert Allan Ackerman
45000000.0,8987,0.0,The River Wild,0.0,1994,Curtis Hanson
30000000.0,1637,350448145.0,Speed,11.681604833333331,1994,Jan de Bont
0.0,15128,0.0,Speechless,0.0,1994,Ron Underwood
27000000.0,8831,101646581.0,Timecop,3.764688185185185,1994,Peter Hyams
115000000.0,36955,378882411.0,True Lies,3.2946296608695653,1994,James Cameron
0.0,10449,50021959.0,When a Man Loves a Woman,inf,1994,Luis Mandoki
0.0,10395,0.0,Wolf,0.0,1994,Mike Nichols
63000000.0,12160,25052000.0,Wyatt Earp,0.3976507936507936,1994,Lawrence Kasdan
0.0,40480,0.0,Bad Company,0.0,1995,Damian Harris
0.0,52038,953.0,A Man of No Importance,inf,1994,Suri Krishnamma
0.0,29444,0.0,S.F.W.,0.0,1994,Jefery Levy
10000000.0,26352,29392418.0,A Low Down Dirty Shame,2.9392418,1994,Keenen Ivory Wayans
0.0,39953,0.0,"Boys Life: Three Stories of Love, Lust, and Liberation",0.0,1994,Robert Lee King
0.0,41580,0.0,Colonel Chabert,0.0,1994,Yves Angelo
45000.0,315,0.0,"Faster, Pussycat! Kill! Kill!",0.0,1965,Russ Meyer
7000000.0,22067,20851521.0,Jason's Lyric,2.9787887142857143,1994,Doug McHenry
0.0,18242,0.0,The Secret Adventures of Tom Thumb,0.0,1993,Dave Borthwick
35000000.0,11667,99423521.0,Street Fighter,2.8406720285714284,1994,Steven E. de Souza
0.0,32502,0.0,Coldblooded,0.0,1995,Wallace Wolodarsky
0.0,267188,0.0,Desert Winds,0.0,1997,Michael A. Nickles
0.0,28732,0.0,Fall Time,0.0,1995,Paul Warner
0.0,75555,0.0,The Fear,0.0,1995,Vincent Robert
0.0,42981,0.0,Frank and Ollie,0.0,1995,Theodore Thomas
0.0,278939,0.0,Girl in the Cadillac,0.0,1995,Lucas Platt
0.0,291731,0.0,Homage,0.0,1995,Ross Kagan Marks
0.0,226229,0.0,Mirage,0.0,1995,Paul Williams
0.0,203119,0.0,Open Season,0.0,1996,Robert Wuhl
0.0,172923,0.0,Dos Crímenes,0.0,1995,Roberto Sneider
0.0,316098,0.0,Brother Minister: The Assassination of Malcolm X,0.0,1995,Jack Baxter
26000000.0,8011,36800000.0,Highlander: The Final Dimension,1.4153846153846157,1994,Andrew Morahan
0.0,171857,0.0,Federal Hill,0.0,1995,Michael Corrente
8000000.0,2654,8946600.0,In the Mouth of Madness,1.118325,1994,John Carpenter
0.0,18069,0.0,8 Seconds,0.0,1994,John G. Avildsen
0.0,19092,0.0,Above the Rim,0.0,1994,Jeff Pollack
0.0,2758,48919043.0,Addams Family Values,inf,1993,Barry Sonnenfeld
0.0,38129,0.0,Martin Lawrence: You So Crazy,0.0,1994,Thomas Schlamme
34000000.0,10436,32255440.0,The Age of Innocence,0.948689411764706,1993,Martin Scorsese
0.0,13595,0.0,Airheads,0.0,1994,Michael Lehmann
17080000.0,46094,21011500.0,The Air Up There,1.2301814988290398,1994,Paul Michael Glaser
0.0,9409,0.0,Another Stakeout,0.0,1993,John Badham
0.0,11853,15240435.0,Bad Girls,inf,1994,Jonathan Kaplan
3200000.0,16771,0.0,Barcelona,0.0,1994,Whit Stillman
40000000.0,46924,0.0,Being Human,0.0,1994,Bill Forsyth
0.0,11041,0.0,The Beverly Hillbillies,0.0,1993,Penelope Spheeris
50000000.0,306,119208989.0,Beverly Hills Cop III,2.38417978,1994,John Landis
0.0,14522,0.0,Black Beauty,0.0,1994,Caroline Thompson
0.0,26203,16668552.0,Blink,inf,1994,Michael Apted
0.0,178,30156002.0,Blown Away,inf,1994,Stephen Hopkins
0.0,19819,0.0,Blue Chips,0.0,1994,William Friedkin
0.0,57834,0.0,Blue Sky,0.0,1994,Tony Richardson
13000000.0,4722,428868.0,Body Snatchers,0.0329898461538461,1993,Abel Ferrara
0.0,18215,1796389.0,Boxing Helena,inf,1993,Jennifer Chambers Lynch
22000000.0,1607,17287898.0,A Bronx Tale,0.7858135454545454,1993,Robert De Niro
0.0,26391,3662459.0,Cabin Boy,inf,1994,Adam Resnick
13000000.0,117553,2570145.0,Calendar Girl,0.1977034615384615,1993,John Whitesell
30000000.0,6075,36516012.0,Carlito's Way,1.2172004,1993,Brian De Palma
0.0,11310,0.0,City Slickers II: The Legend of Curly's Gold,0.0,1994,Paul Weiland
0.0,18658,7355425.0,Clean Slate,inf,1994,Mick Jackson
70000000.0,9350,255000211.0,Cliffhanger,3.642860157142857,1993,Renny Harlin
0.0,9612,0.0,Coneheads,0.0,1993,Steve Barron
40000000.0,2124,19726050.0,Color of Night,0.49315125,1994,Richard Rush
0.0,26261,0.0,Cops & Robbersons,0.0,1994,Michael Ritchie
0.0,19176,0.0,The Cowboy Way,0.0,1994,Gregg Champion
0.0,49299,0.0,Dangerous Game,0.0,1993,Abel Ferrara
0.0,11566,63000000.0,Dave,inf,1993,Ivan Reitman
6900000.0,9571,7993039.0,Dazed and Confused,1.1584114492753623,1993,Richard Linklater
57000000.0,9739,159055768.0,Demolition Man,2.7904520701754385,1993,Marco Brambilla
0.0,24257,0.0,The Endless Summer 2,0.0,1994,Bruce Brown
8000000.0,34444,0.0,Even Cowgirls Get the Blues,0.0,1994,Gus Van Sant
0.0,26141,0.0,Fatal Instinct,0.0,1993,Carl Reiner
0.0,10997,0.0,Farewell My Concubine,0.0,1993,Chen Kaige
0.0,50463,0.0,The Favor,0.0,1994,Donald Petrie
0.0,10443,0.0,Fearless,0.0,1993,Peter Weir
0.0,20239,0.0,Fear of a Black Hat,0.0,1994,Rusty Cundieff
0.0,16297,0.0,With Honors,0.0,1994,Alek Keshishian
0.0,18551,9488998.0,Flesh and Bone,inf,1993,Steve Kloves
0.0,25440,0.0,Widows' Peak,0.0,1994,John Irvin
30000000.0,9024,11146270.0,For Love or Money,0.3715423333333333,1993,Barry Sonnenfeld
42000000.0,37233,270248367.0,The Firm,6.434484928571429,1993,Sydney Pollack
20000000.0,1634,153698625.0,Free Willy,7.68493125,1993,Simon Wincer
0.0,13815,0.0,Fresh,0.0,1994,Boaz Yakin
44000000.0,5503,368875760.0,The Fugitive,8.38354,1993,Andrew Davis
35000000.0,35588,18635620.0,Geronimo: An American Legend,0.5324462857142858,1993,Walter Hill
0.0,2087,30.0,The Getaway,inf,1994,Roger Donaldson
30000000.0,41579,0.0,Getting Even with Dad,0.0,1994,Howard Deutch
0.0,18620,0.0,Go Fish,0.0,1994,Rose Troche
0.0,41006,0.0,A Good Man in Africa,0.0,1994,Bruce Beresford
0.0,4916,22886222.0,Guilty as Sin,inf,1993,Sidney Lumet
18000000.0,2019,74189677.0,Hard Target,4.121648722222222,1993,John Woo
33000000.0,31642,0.0,Heaven & Earth,0.0,1993,Oliver Stone
25000000.0,9255,133752825.0,Hot Shots! Part Deux,5.350113,1993,Jim Abrahams
0.0,26271,0.0,Live Nude Girls,0.0,1995,Julianna Lavin
0.0,10612,0.0,The Englishman Who Went Up a Hill But Came Down a Mountain,0.0,1995,Christopher Monger
25000000.0,2259,0.0,The House of the Spirits,0.0,1993,Bille August
0.0,16097,0.0,House Party 3,0.0,1994,Eric Meza
30000000.0,11934,0.0,The Hudsucker Proxy,0.0,1994,Joel Coen
40000000.0,106143,0.0,I'll Do Anything,0.0,1994,James L. Brooks
0.0,12475,28881266.0,In the Army Now,inf,1994,"Daniel Petrie, Jr."
40000000.0,9386,176997168.0,In the Line of Fire,4.4249292,1993,Wolfgang Petersen
13000000.0,7984,65796862.0,In the Name of the Father,5.0612970769230765,1993,Jim Sheridan
0.0,59930,8880705.0,The Inkwell,inf,1994,Matty Rich
0.0,15765,0.0,What's Love Got to Do with It,0.0,1993,Brian Gibson
30000000.0,31643,0.0,Jimmy Hollywood,0.0,1994,Barry Levinson
0.0,6,12136938.0,Judgment Night,inf,1993,Stephen Hopkins
63000000.0,329,920100000.0,Jurassic Park,14.604761904761904,1993,Steven Spielberg
9000000.0,10909,2395231.0,Kalifornia,0.2661367777777778,1993,Dominic Sena
1500000.0,507,418961.0,Killing Zoe,0.2793073333333333,1993,Roger Avary
0.0,34024,0.0,King of the Hill,0.0,1993,Steven Soderbergh
0.0,29918,0.0,Lassie,0.0,1994,Daniel Petrie
85000000.0,9593,137298489.0,Last Action Hero,1.6152763411764706,1993,John McTiernan
0.0,42580,0.0,Life With Mikey,0.0,1993,James Lapine
0.0,22317,0.0,Lightning Jack,0.0,1994,Simon Wincer
0.0,1413,1499795.0,M. Butterfly,inf,1993,David Cronenberg
22000000.0,12121,0.0,Made in America,0.0,1993,Richard Benjamin
0.0,2246,46405336.0,Malice,inf,1993,Harold Becker
0.0,10502,24760338.0,The Man without a Face,inf,1993,Mel Gibson
13500000.0,10440,11285588.0,Manhattan Murder Mystery,0.8359694814814815,1993,Woody Allen
3500000.0,9516,27900000.0,Menace II Society,7.9714285714285715,1993,Albert Hughes
55000000.0,2320,121969216.0,Executive Decision,2.217622109090909,1996,Stuart Baird
0.0,5879,0.0,In the Realm of the Senses,0.0,1976,Nagisa Ōshima
0.0,83718,0.0,What Happened Was...,0.0,1994,Tom Noonan
8000000.0,11971,0.0,Much Ado About Nothing,0.0,1993,Kenneth Branagh
0.0,2625,0.0,Mr. Jones,0.0,1993,Mike Figgis
0.0,31911,0.0,Mr. Wonderful,0.0,1993,Anthony Minghella
25000000.0,788,441286195.0,Mrs. Doubtfire,17.6514478,1993,Chris Columbus
0.0,21450,0.0,Naked,0.0,1993,Mike Leigh
12000000.0,11231,15826984.0,The Next Karate Kid,1.3189153333333334,1994,Christopher Cain
0.0,41588,0.0,The New Age,0.0,1994,Michael Tolkin
20000000.0,10447,15340000.0,No Escape,0.767,1994,Martin Campbell
40000000.0,31586,0.0,North,0.0,1994,Rob Reiner
4000000.0,9300,0.0,Orlando,0.0,1992,Sally Potter
30000000.0,9559,135130999.0,A Perfect World,4.504366633333333,1993,Clint Eastwood
26000000.0,9800,206678440.0,Philadelphia,7.949170769230769,1993,Jonathan Demme
7000000.0,713,116700000.0,The Piano,16.67142857142857,1993,Jane Campion
14000000.0,8291,27515786.0,Poetic Justice,1.9654132857142856,1993,John Singleton
0.0,18133,23042200.0,The Program,inf,1993,David S. Ward
0.0,25557,8638072.0,The Puppet Masters,inf,1994,Stuart Orme
0.0,22588,0.0,Radioland Murders,0.0,1994,Mel Smith
11000000.0,10872,11439193.0,The Ref,1.0399266363636364,1994,Ted Demme
11500000.0,1245,23237911.0,The Remains of the Day,2.0206879130434783,1993,James Ivory
40000000.0,11858,24332324.0,Renaissance Man,0.6083081,1994,Penny Marshall
0.0,7007,107198790.0,Rising Sun,inf,1993,Philip Kaufman
0.0,10467,0.0,The Road to Wellville,0.0,1994,Alan Parker
22000000.0,5550,10696210.0,RoboCop 3,0.4861913636363636,1993,Fred Dekker
20000000.0,8005,35739755.0,Robin Hood: Men in Tights,1.78698775,1993,Mel Brooks
11500000.0,2088,3275585.0,Romeo Is Bleeding,0.2848334782608696,1993,Peter Medak
0.0,10412,0.0,Romper Stomper,0.0,1992,Geoffrey Wright
800000.0,47889,1001437.0,Ruby in Paradise,1.25179625,1993,Victor Nunez
12000000.0,14534,22750363.0,Rudy,1.8958635833333333,1993,David Anspaugh
0.0,56583,0.0,The Saint of Fort Washington,0.0,1993,Tim Hunter
0.0,41878,0.0,Savage Nights,0.0,1992,Cyril Collard
22000000.0,424,321365567.0,Schindler's List,14.607525772727271,1993,Steven Spielberg
0.0,35233,0.0,The Scout,0.0,1994,Michael Ritchie
0.0,14291,7266383.0,Searching for Bobby Fischer,inf,1993,Steven Zaillian
0.0,103413,0.0,Second Best,0.0,1994,Chris Menges
0.0,11236,0.0,The Secret Garden,0.0,1993,Agnieszka Holland
13000000.0,11592,7820688.0,Serial Mom,0.6015913846153846,1994,John Waters
25000000.0,8850,48063435.0,The Shadow,1.9225374,1994,Russell Mulcahy
22000000.0,10445,0.0,Shadowlands,0.0,1993,Richard Attenborough
0.0,695,6110979.0,Short Cuts,inf,1993,Robert Altman
0.0,43535,0.0,A Simple Twist of Fate,0.0,1994,Gillies MacKinnon
0.0,12519,7770731.0,Sirens,inf,1993,John Duigan
0.0,23210,0.0,Six Degrees of Separation,0.0,1993,Fred Schepisi
21000000.0,858,227799884.0,Sleepless in Seattle,10.847613523809525,1993,Nora Ephron
40000000.0,867,116300000.0,Sliver,2.9075,1993,Phillip Noyce
28000000.0,78,33139618.0,Blade Runner,1.1835577857142856,1982,Ridley Scott
0.0,13203,36448200.0,Son in Law,inf,1993,Steve Rash
20000000.0,10442,11585483.0,So I Married an Axe Murderer,0.57927415,1993,Thomas Schlamme
30.0,11074,0.0,Striking Distance,0.0,1993,Rowdy Herrington
0.0,33367,0.0,Harem,0.0,1985,Arthur Joffé
48000000.0,9607,20915465.0,Super Mario Bros.,0.4357388541666667,1993,Annabel Jankel
7400000.0,17585,7690013.0,Surviving the Game,1.039190945945946,1994,Ernest R. Dickerson
50000000.0,9057,16478900.0,Terminal Velocity,0.329578,1994,Deran Sarafian
0.0,20967,0.0,Thirty Two Short Films About Glenn Gould,0.0,1993,François Girard
0.0,10635,0.0,Threesome,0.0,1994,Andrew Fleming
18000000.0,9479,75634409.0,The Nightmare Before Christmas,4.201911611111111,1993,Henry Selick
30000000.0,10057,53898845.0,The Three Musketeers,1.7966281666666666,1993,Stephen Herek
25000000.0,11969,56505065.0,Tombstone,2.2602026,1993,George P. Cosmatos
0.0,41590,0.0,Trial by Jury,0.0,1994,Heywood Gould
12500000.0,319,12281551.0,True Romance,0.98252408,1993,Tony Scott
0.0,26408,0.0,The War Room,0.0,1993,D.A. Pennebaker
27000000.0,15139,13670688.0,The Pagemaster,0.5063217777777778,1994,Joe Johnston
0.0,161158,0.0,"Paris, France",0.0,1994,Jerry Ciccoritti
0.0,218473,0.0,"The Beans of Egypt, Maine",0.0,1994,Jennifer Warren
0.0,85247,0.0,Killer,0.0,1994,Mark Malone
0.0,11446,0.0,Welcome to the Dollhouse,0.0,1995,Todd Solondz
0.0,51980,0.0,Germinal,0.0,1993,Claude Berri
0.0,24405,1596687.0,Chasers,inf,1994,Dennis Hopper
0.0,11655,0.0,Cronos,0.0,1993,Guillermo del Toro
0.0,11800,0.0,Naked in New York,0.0,1993,Daniel Algrant
0.0,8223,0.0,Kika,0.0,1993,Pedro Almodóvar
0.0,14587,0.0,Bhaji on the Beach,0.0,1994,Gurinder Chadha
0.0,31504,0.0,Little Big League,0.0,1994,Andrew Scheinman
0.0,41653,0.0,The Slingshot,0.0,1993,Åke Sandgren
0.0,53185,0.0,Wide Eyed and Legless,0.0,1993,Richard Loncraine
0.0,95743,0.0,Foreign Student,0.0,1994,Eva Sereny
0.0,23637,0.0,"Ciao, Professore!",0.0,1992,Lina Wertmüller
200000.0,17600,0.0,Spanking the Monkey,0.0,1994,David O. Russell
0.0,10897,67308282.0,The Little Rascals,inf,1994,Penelope Spheeris
0.0,349394,0.0,À la mode,0.0,1993,Rémy Duchemin
0.0,21352,0.0,Andre,0.0,1994,George T. Miller
0.0,68806,0.0,The Escort,0.0,1993,Ricky Tognazzi
0.0,37345,3021629.0,Princess Caraboo,inf,1994,Michael Austin
0.0,32562,0.0,The Celluloid Closet,0.0,1996,Rob Epstein
0.0,47507,0.0,Café au Lait,0.0,1993,Mathieu Kassovitz
0.0,25403,0.0,Dear Diary,0.0,1993,Nanni Moretti
0.0,124304,0.0,I Don't Want to Talk About It,0.0,1993,María Luisa Bemberg
0.0,9066,0.0,The Brady Bunch Movie,0.0,1995,Betty Thomas
18000000.0,771,476684675.0,Home Alone,26.482481944444444,1990,Chris Columbus
22000000.0,251,505000000.0,Ghost,22.954545454545453,1990,Jerry Zucker
28000000.0,812,504050219.0,Aladdin,18.001793535714285,1992,Ron Clements
100000000.0,280,520000000.0,Terminator 2: Judgment Day,5.2,1991,James Cameron
22000000.0,581,424208848.0,Dances with Wolves,19.28222036363636,1990,Kevin Costner
0.0,80350,0.0,Tough and Deadly,0.0,1995,Steve Cohen
35000000.0,268,411348924.0,Batman,11.7528264,1989,Tim Burton
19000000.0,274,272742922.0,The Silence of the Lambs,14.354890631578948,1991,Jonathan Demme
1488423.0,408,184925486.0,Snow White and the Seven Dwarfs,124.24256142239136,1937,David Hand
25000000.0,10020,377350553.0,Beauty and the Beast,15.09402212,1991,Gary Trousdale
2600000.0,10895,84300000.0,Pinocchio,32.42307692307692,1940,Hamilton Luske
14000000.0,114,463000000.0,Pretty Woman,33.07142857142857,1990,Garry Marshall
0.0,41043,0.0,Window to Paris,0.0,1993,Yuri Mamin
6244087.0,576,638641.0,The Wild Bunch,0.1022793244232503,1969,Sam Peckinpah
0.0,15477,0.0,Love and a .45,0.0,1994,C.M. Talkington
0.0,59146,0.0,The Wooden Man's Bride,0.0,1994,Huang Jianxin
0.0,124472,0.0,A Great Day in Harlem,0.0,1994,Jean Bach
0.0,30528,0.0,Bye Bye Love,0.0,1995,Sam Weisman
0.0,7300,97529550.0,One Fine Day,inf,1996,Michael Hoffman
0.0,10824,13940383.0,Candyman: Farewell to the Flesh,inf,1995,Bill Condon
0.0,261246,0.0,Century,0.0,1993,Stephen Poliakoff
7000000.0,275,60611975.0,Fargo,8.65885357142857,1996,Joel Coen
0.0,25059,32709423.0,Homeward Bound II: Lost in San Francisco,inf,1996,David R. Ellis
9300000.0,11827,0.0,Heavy Metal,0.0,1981,Gerald Potterton
4000000.0,8766,16675000.0,Hellraiser: Bloodline,4.16875,1996,Kevin Yagher
8000000.0,23570,0.0,The Pallbearer,0.0,1996,Matt Reeves
0.0,47333,0.0,Jane Eyre,0.0,1996,Franco Zeffirelli
500000.0,54850,0.0,Loaded,0.0,1996,Anna Campion
0.0,51242,0.0,Bread and Chocolate,0.0,1974,Franco Brusati
4000000.0,10112,55675257.0,The Aristocats,13.91881425,1970,Wolfgang Reitherman
0.0,4307,0.0,The Flower of My Secret,0.0,1995,Pedro Almodóvar
0.0,46029,0.0,Two Much,0.0,1996,Fernando Trueba
0.0,32308,0.0,Ed,0.0,1996,Bill Couturié
0.0,88893,0.0,Scream of Stone,0.0,1991,Werner Herzog
0.0,52873,0.0,My Favorite Season,0.0,1993,André Téchiné
0.0,340210,0.0,Condition Red,0.0,1995,Mika Kaurismäki
0.0,44281,0.0,Halfaouine: Boy of the Terraces,0.0,1990,Férid Boughedir
0.0,28121,0.0,A Thin Line Between Love and Hate,0.0,1996,Martin Lawrence
0.0,12520,442965.0,The Last Supper,inf,1995,Stacy Title
30000000.0,1592,102616183.0,Primal Fear,3.420539433333333,1996,Gregory Hoblit
0.0,166901,0.0,Rude,0.0,1995,Clément Virgo
0.0,36447,0.0,Carried Away,0.0,1996,Bruno Barreto
0.0,19042,8620678.0,All Dogs Go to Heaven 2,inf,1996,Paul Sabella
0.0,38884,0.0,Land and Freedom,0.0,1995,Ken Loach
0.0,47449,0.0,Denise Calls Up,0.0,1995,Hal Salwen
33500000.0,36259,0.0,Theodore Rex,0.0,1995,Jonathan R. Betuel
0.0,41852,0.0,A Family Thing,0.0,1996,Richard Pearce
0.0,40926,0.0,Frisk,0.0,1996,Todd Verow
0.0,9099,0.0,Sgt. Bilko,0.0,1996,Jonathan Lynn
0.0,2021,218626.0,Jack & Sarah,inf,1995,Tim Sullivan
12000000.0,61752,4939939.0,Girl 6,0.4116615833333333,1996,Spike Lee
0.0,10988,0.0,Diabolique,0.0,1996,Jeremiah S. Chechik
0.0,11479,0.0,"Little Indian, Big City",0.0,1994,Hervé Palud
0.0,398959,0.0,Roula,0.0,1995,Martin Enlen
0.0,287305,0.0,Peanuts – Die Bank zahlt alles,0.0,1996,Carlo Rola
0.0,12652,0.0,Nelly and Monsieur Arnaud,0.0,1996,Claude Sautet
46000000.0,10684,100860818.0,Courage Under Fire,2.1926264782608698,1996,Edward Zwick
80000000.0,954,457696359.0,Mission: Impossible,5.7212044875,1996,Brian De Palma
0.0,68445,0.0,Cold Fever,0.0,1995,Friðrik Þór Friðriksson
0.0,18989,0.0,Moll Flanders,0.0,1996,Pen Densham
0.0,10801,0.0,The Superwife,0.0,1996,Sönke Wortmann
0.0,54285,0.0,"301, 302",0.0,1995,Park Chul-soo
57000000.0,8840,115267375.0,DragonHeart,2.022234649122807,1996,Rob Cohen
0.0,278978,0.0,Und keiner weint mir nach,0.0,1996,Joseph Vilsmaier
0.0,124625,0.0,My Mother's Courage,0.0,1995,Michael Verhoeven
0.0,11107,0.0,Eddie,0.0,1996,Steve Rash
0.0,16417,0.0,Yankee Zulu,0.0,1993,Gray Hofmeyr
0.0,70934,0.0,Billy's Holiday,0.0,1995,Richard Wherrett
0.0,10363,0.0,Purple Noon,0.0,1960,René Clément
0.0,161070,0.0,August,0.0,1996,Anthony Hopkins
38000000.0,10539,28921264.0,James and the Giant Peach,0.7610858947368421,1996,Henry Selick
0.0,10543,0.0,Fear,0.0,1996,James Foley
0.0,18414,0.0,Kids in the Hall: Brain Candy,0.0,1996,Kelly Makin
13000000.0,47502,9789900.0,Faithful,0.7530692307692308,1996,Paul Mazursky
14000000.0,11902,0.0,Underground,0.0,1995,Emir Kusturica
0.0,27098,0.0,All Things Fair,0.0,1995,Bo Widerberg
0.0,25087,684351.0,Bloodsport II,inf,1996,Alan Mehrez
0.0,5801,536364.0,Pather Panchali,inf,1955,Satyajit Ray
0.0,896,16000.0,The World of Apu,inf,1959,Satyajit Ray
0.0,3065,0.0,Mystery Science Theater 3000: The Movie,0.0,1996,Jim Mallon
80000000.0,2300,250200000.0,Space Jam,3.1275,1996,Joe Pytka
9000000.0,8069,2500000.0,Barbarella,0.2777777777777778,1968,Roger Vadim
0.0,288173,0.0,Hostile Intentions,0.0,1995,Catherine Cyran
0.0,187851,0.0,They Bite,0.0,1996,Brett Piper
0.0,27768,0.0,Some Folks Call It a Sling Blade,0.0,1994,George Hickenlooper
0.0,221917,0.0,The Run of the Country,0.0,1995,Peter Yates
220000.0,8072,0.0,Alphaville,0.0,1965,Jean-Luc Godard
0.0,35797,0.0,Coup de Torchon,0.0,1981,Bertrand Tavernier
0.0,88030,0.0,Tigrero: A Film That Was Never Made,0.0,1994,Mika Kaurismäki
0.0,185191,0.0,The Eye of Vichy,0.0,1993,Claude Chabrol
0.0,83857,0.0,Windows,0.0,1980,Gordon Willis
0.0,33245,0.0,It's My Party,0.0,1996,Randal Kleiser
0.0,124460,0.0,Country Life,0.0,1994,Michael Blakemore
0.0,27281,0.0,Operation Dumbo Drop,0.0,1995,Simon Wincer
25000000.0,40001,10070000.0,Mrs. Winterbourne,0.4028,1996,Richard Benjamin
0.0,29621,0.0,Solo,0.0,1996,Norberto Barba
0.0,117730,0.0,Under The Domim Tree,0.0,1994,Eli Cohen
0.0,20762,0.0,The Substitute,0.0,1996,Robert Mandel
0.0,37144,0.0,True Crime,0.0,1996,Pat Verducci
0.0,48260,0.0,Butterfly Kiss,0.0,1995,Michael Winterbottom
0.0,12656,0.0,Feeling Minnesota,0.0,1996,Steven Baigelman
0.0,38867,62949.0,Delta of Venus,inf,1995,Zalman King
0.0,277270,0.0,To Cross the Rubicon,0.0,1991,Barry Caillier
0.0,25969,0.0,Angus,0.0,1995,Patrick Read Johnson
0.0,44103,0.0,Priest Daens,0.0,1992,Stijn Coninx
275000.0,753,0.0,Faces,0.0,1968,John Cassavetes
0.0,43634,0.0,Boys,0.0,1996,Stacy Cochran
30000000.0,9103,57400547.0,The Quest,1.9133515666666667,1996,Jean-Claude Van Damme
0.0,90214,0.0,Cosi,0.0,1996,Mark Joffe
0.0,29649,0.0,Sunset Park,0.0,1996,Steve Gomer
0.0,10990,0.0,Mulholland Falls,0.0,1996,Lee Tamahori
0.0,8866,0.0,The Truth About Cats & Dogs,0.0,1996,Michael Lehmann
31000000.0,12233,74151346.0,Oliver & Company,2.3919789032258065,1988,George Scribner
0.0,23449,0.0,Celtic Pride,0.0,1996,Tom DeCerchio
25530000.0,36355,20080020.0,Flipper,0.7865264394829612,1996,Alan Shapiro
0.0,37667,0.0,Captives,0.0,1994,Angela Pope
0.0,90148,0.0,Of Love and Shadows,0.0,1994,Betty Kaplan
9000000.0,922,0.0,Dead Man,0.0,1995,Jim Jarmusch
35000000.0,11876,15000000.0,The Horseman on the Roof,0.4285714285714285,1995,Jean-Paul Rappeneau
0.0,52633,0.0,Switchblade Sisters,0.0,1975,Jack Hill 
0.0,62364,0.0,Mouth to Mouth,0.0,1995,Manuel Gómez Pereira
0.0,11687,0.0,The Visitors,0.0,1993,Jean-Marie Poiré
45000000.0,9304,0.0,Multiplicity,0.0,1996,Harold Ramis
0.0,73183,0.0,"The Haunted World of Edward D. Wood, Jr.",0.0,1996,Brett Thompson
0.0,131232,0.0,Two Friends,0.0,2002,Francesco Sframeli
15000000.0,9100,24769466.0,The Craft,1.6512977333333334,1996,Andrew Fleming
0.0,20759,0.0,The Great White Hype,0.0,1996,Reginald Hudlin
0.0,46063,5.0,Last Dance,inf,1996,Bruce Beresford
0.0,32513,0.0,Cold Comfort Farm,0.0,1995,John Schlesinger
0.0,40651,0.0,"Institute Benjamenta, or This Dream People Call Human Life",0.0,1995,Stephen Quay
25000000.0,36915,0.0,Heaven's Prisoners,0.0,1996,Phil Joanou
4800000.0,40507,3014000.0,Original Gangstas,0.6279166666666667,1996,Larry Cohen
75000000.0,9802,335062621.0,The Rock,4.467501613333333,1996,Michael Bay
