id,spoken_languages,title
12106,"[{'iso_639_1': 'en', 'name': 'English'}]",The Quick and the Dead
161495,"[{'iso_639_1': 'en', 'name': 'English'}]",Roommates
3586,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Prêt-à-Porter
110,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Three Colors: Red
108,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Three Colors: Blue
109,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Three Colors: White
159185,"[{'iso_639_1': 'zh', 'name': '普通话'}]","Red Firecracker, Green Firecracker"
36357,"[{'iso_639_1': 'en', 'name': 'English'}]",Rent-a-Kid
92769,"[{'iso_639_1': 'en', 'name': 'English'}]",Relative Fear
28033,"[{'iso_639_1': 'en', 'name': 'English'}]",Stuart Saves His Family
22586,"[{'iso_639_1': 'en', 'name': 'English'}]",The Swan Princess
14334,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ga', 'name': 'Gaeilge'}]",The Secret of Roan Inish
2636,"[{'iso_639_1': 'en', 'name': 'English'}]",The Specialist
2164,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'no', 'name': 'Norsk'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Stargate
11395,"[{'iso_639_1': 'en', 'name': 'English'}]",The Santa Clause
278,"[{'iso_639_1': 'en', 'name': 'English'}]",The Shawshank Redemption
9905,"[{'iso_639_1': 'en', 'name': 'English'}]",Shallow Grave
87078,"[{'iso_639_1': 'en', 'name': 'English'}]",Suture
12527,"[{'iso_639_1': 'es', 'name': 'Español'}]",Strawberry and Chocolate
20306,"[{'iso_639_1': 'en', 'name': 'English'}]",Swimming with Sharks
36614,"[{'iso_639_1': 'en', 'name': 'English'}]",The Sum of Us
27993,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Senior Trip
31439,"[{'iso_639_1': 'zh', 'name': '普通话'}]",To Live
9067,"[{'iso_639_1': 'en', 'name': 'English'}]",Tank Girl
9059,"[{'iso_639_1': 'en', 'name': 'English'}]",Tales from the Crypt: Demon Knight
193,"[{'iso_639_1': 'en', 'name': 'English'}]",Star Trek: Generations
25066,"[{'iso_639_1': 'en', 'name': 'English'}]",Tales from the Hood
46797,"[{'iso_639_1': 'en', 'name': 'English'}]",Tom & Viv
12122,"[{'iso_639_1': 'en', 'name': 'English'}]",Village of the Damned
11381,"[{'iso_639_1': 'en', 'name': 'English'}]",Tommy Boy
32636,"[{'iso_639_1': 'en', 'name': 'English'}]",Vanya on 42nd Street
36141,"[{'iso_639_1': 'en', 'name': 'English'}]",The Underneath
95963,"[{'iso_639_1': 'en', 'name': 'English'}]",The Walking Dead
1587,"[{'iso_639_1': 'en', 'name': 'English'}]",What's Eating Gilbert Grape
9271,"[{'iso_639_1': 'en', 'name': 'English'}]",Virtuosity
2064,"[{'iso_639_1': 'en', 'name': 'English'}]",While You Were Sleeping
19855,"[{'iso_639_1': 'en', 'name': 'English'}]",The War
60855,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}]",Double Happiness
236,"[{'iso_639_1': 'en', 'name': 'English'}]",Muriel's Wedding
48287,"[{'iso_639_1': 'en', 'name': 'English'}]",The Baby-Sitters Club
3049,"[{'iso_639_1': 'en', 'name': 'English'}]",Ace Ventura: Pet Detective
2759,"[{'iso_639_1': 'en', 'name': 'English'}]","The Adventures of Priscilla, Queen of the Desert"
12635,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Backbeat
10497,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Bitter Moon
11382,"[{'iso_639_1': 'en', 'name': 'English'}]",Bullets Over Broadway
9331,"[{'iso_639_1': 'en', 'name': 'English'}]",Clear and Present Danger
10731,"[{'iso_639_1': 'en', 'name': 'English'}]",The Client
10464,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]","Corrina, Corrina"
34152,"[{'iso_639_1': 'en', 'name': 'English'}]",Crooklyn
9495,"[{'iso_639_1': 'en', 'name': 'English'}]",The Crow
29973,"[{'iso_639_1': 'en', 'name': 'English'}]",Cobb
888,"[{'iso_639_1': 'en', 'name': 'English'}]",The Flintstones
13,"[{'iso_639_1': 'en', 'name': 'English'}]",Forrest Gump
712,"[{'iso_639_1': 'en', 'name': 'English'}]",Four Weddings and a Funeral
16295,"[{'iso_639_1': 'en', 'name': 'English'}]",Higher Learning
48992,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",I Like It Like That
10879,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",I Love Trouble
10660,"[{'iso_639_1': 'en', 'name': 'English'}]",It Could Happen to You
10714,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sk', 'name': 'Slovenčina'}]",The Jungle Book
41647,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]","The Wonderful, Horrible Life of Leni Riefenstahl"
8587,"[{'iso_639_1': 'en', 'name': 'English'}]",The Lion King
1689,"[{'iso_639_1': 'en', 'name': 'English'}]",Little Buddha
11596,"[{'iso_639_1': 'en', 'name': 'English'}]",New Nightmare
854,"[{'iso_639_1': 'sv', 'name': 'svenska'}, {'iso_639_1': 'en', 'name': 'English'}]",The Mask
9359,"[{'iso_639_1': 'en', 'name': 'English'}]",Maverick
23333,"[{'iso_639_1': 'en', 'name': 'English'}]",Mrs. Parker and the Vicious Circle
36593,"[{'iso_639_1': 'en', 'name': 'English'}]",The Naked Gun 33⅓: The Final Insult
12280,"[{'iso_639_1': 'en', 'name': 'English'}]",The Paper
2788,"[{'iso_639_1': 'en', 'name': 'English'}]",Reality Bites
10427,"[{'iso_639_1': 'en', 'name': 'English'}]",Red Rock West
11011,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Ri¢hie Ri¢h
49803,"[{'iso_639_1': 'en', 'name': 'English'}]",Safe Passage
8987,"[{'iso_639_1': 'en', 'name': 'English'}]",The River Wild
1637,"[{'iso_639_1': 'en', 'name': 'English'}]",Speed
15128,"[{'iso_639_1': 'en', 'name': 'English'}]",Speechless
8831,"[{'iso_639_1': 'en', 'name': 'English'}]",Timecop
36955,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",True Lies
10449,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'vi', 'name': 'Tiếng Việt'}]",When a Man Loves a Woman
10395,"[{'iso_639_1': 'en', 'name': 'English'}]",Wolf
12160,"[{'iso_639_1': 'en', 'name': 'English'}]",Wyatt Earp
40480,"[{'iso_639_1': 'en', 'name': 'English'}]",Bad Company
52038,"[{'iso_639_1': 'en', 'name': 'English'}]",A Man of No Importance
29444,"[{'iso_639_1': 'en', 'name': 'English'}]",S.F.W.
26352,"[{'iso_639_1': 'en', 'name': 'English'}]",A Low Down Dirty Shame
39953,"[{'iso_639_1': 'en', 'name': 'English'}]","Boys Life: Three Stories of Love, Lust, and Liberation"
41580,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Colonel Chabert
315,"[{'iso_639_1': 'en', 'name': 'English'}]","Faster, Pussycat! Kill! Kill!"
22067,"[{'iso_639_1': 'en', 'name': 'English'}]",Jason's Lyric
18242,"[{'iso_639_1': 'en', 'name': 'English'}]",The Secret Adventures of Tom Thumb
11667,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Street Fighter
32502,"[{'iso_639_1': 'en', 'name': 'English'}]",Coldblooded
267188,[],Desert Winds
28732,"[{'iso_639_1': 'en', 'name': 'English'}]",Fall Time
75555,"[{'iso_639_1': 'en', 'name': 'English'}]",The Fear
42981,[],Frank and Ollie
278939,"[{'iso_639_1': 'en', 'name': 'English'}]",Girl in the Cadillac
291731,"[{'iso_639_1': 'en', 'name': 'English'}]",Homage
226229,"[{'iso_639_1': 'en', 'name': 'English'}]",Mirage
203119,"[{'iso_639_1': 'en', 'name': 'English'}]",Open Season
172923,[],Dos Crímenes
316098,[],Brother Minister: The Assassination of Malcolm X
8011,"[{'iso_639_1': 'en', 'name': 'English'}]",Highlander: The Final Dimension
171857,[],Federal Hill
2654,"[{'iso_639_1': 'en', 'name': 'English'}]",In the Mouth of Madness
18069,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",8 Seconds
19092,"[{'iso_639_1': 'en', 'name': 'English'}]",Above the Rim
2758,"[{'iso_639_1': 'en', 'name': 'English'}]",Addams Family Values
38129,"[{'iso_639_1': 'en', 'name': 'English'}]",Martin Lawrence: You So Crazy
10436,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",The Age of Innocence
13595,"[{'iso_639_1': 'en', 'name': 'English'}]",Airheads
46094,"[{'iso_639_1': 'en', 'name': 'English'}]",The Air Up There
9409,"[{'iso_639_1': 'en', 'name': 'English'}]",Another Stakeout
11853,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Bad Girls
16771,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Barcelona
46924,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'gd', 'name': ''}]",Being Human
11041,"[{'iso_639_1': 'en', 'name': 'English'}]",The Beverly Hillbillies
306,"[{'iso_639_1': 'en', 'name': 'English'}]",Beverly Hills Cop III
14522,"[{'iso_639_1': 'en', 'name': 'English'}]",Black Beauty
26203,"[{'iso_639_1': 'en', 'name': 'English'}]",Blink
178,"[{'iso_639_1': 'en', 'name': 'English'}]",Blown Away
19819,"[{'iso_639_1': 'en', 'name': 'English'}]",Blue Chips
57834,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Blue Sky
4722,"[{'iso_639_1': 'en', 'name': 'English'}]",Body Snatchers
18215,"[{'iso_639_1': 'en', 'name': 'English'}]",Boxing Helena
1607,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",A Bronx Tale
26391,"[{'iso_639_1': 'en', 'name': 'English'}]",Cabin Boy
117553,"[{'iso_639_1': 'en', 'name': 'English'}]",Calendar Girl
6075,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Carlito's Way
11310,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",City Slickers II: The Legend of Curly's Gold
18658,"[{'iso_639_1': 'en', 'name': 'English'}]",Clean Slate
9350,"[{'iso_639_1': 'en', 'name': 'English'}]",Cliffhanger
9612,"[{'iso_639_1': 'en', 'name': 'English'}]",Coneheads
2124,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}]",Color of Night
26261,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Cops & Robbersons
19176,"[{'iso_639_1': 'en', 'name': 'English'}]",The Cowboy Way
49299,"[{'iso_639_1': 'en', 'name': 'English'}]",Dangerous Game
11566,"[{'iso_639_1': 'en', 'name': 'English'}]",Dave
9571,"[{'iso_639_1': 'en', 'name': 'English'}]",Dazed and Confused
9739,"[{'iso_639_1': 'en', 'name': 'English'}]",Demolition Man
24257,"[{'iso_639_1': 'en', 'name': 'English'}]",The Endless Summer 2
34444,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Even Cowgirls Get the Blues
26141,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'yi', 'name': ''}]",Fatal Instinct
10997,"[{'iso_639_1': 'zh', 'name': '普通话'}]",Farewell My Concubine
50463,"[{'iso_639_1': 'en', 'name': 'English'}]",The Favor
10443,"[{'iso_639_1': 'en', 'name': 'English'}]",Fearless
20239,"[{'iso_639_1': 'en', 'name': 'English'}]",Fear of a Black Hat
16297,"[{'iso_639_1': 'en', 'name': 'English'}]",With Honors
18551,"[{'iso_639_1': 'en', 'name': 'English'}]",Flesh and Bone
25440,"[{'iso_639_1': 'en', 'name': 'English'}]",Widows' Peak
9024,"[{'iso_639_1': 'en', 'name': 'English'}]",For Love or Money
37233,"[{'iso_639_1': 'en', 'name': 'English'}]",The Firm
1634,"[{'iso_639_1': 'en', 'name': 'English'}]",Free Willy
13815,"[{'iso_639_1': 'en', 'name': 'English'}]",Fresh
5503,"[{'iso_639_1': 'en', 'name': 'English'}]",The Fugitive
35588,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Geronimo: An American Legend
2087,"[{'iso_639_1': 'en', 'name': 'English'}]",The Getaway
41579,"[{'iso_639_1': 'en', 'name': 'English'}]",Getting Even with Dad
18620,"[{'iso_639_1': 'en', 'name': 'English'}]",Go Fish
41006,"[{'iso_639_1': 'en', 'name': 'English'}]",A Good Man in Africa
4916,"[{'iso_639_1': 'en', 'name': 'English'}]",Guilty as Sin
2019,"[{'iso_639_1': 'en', 'name': 'English'}]",Hard Target
31642,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'vi', 'name': 'Tiếng Việt'}]",Heaven & Earth
9255,"[{'iso_639_1': 'en', 'name': 'English'}]",Hot Shots! Part Deux
26271,"[{'iso_639_1': 'en', 'name': 'English'}]",Live Nude Girls
10612,"[{'iso_639_1': 'en', 'name': 'English'}]",The Englishman Who Went Up a Hill But Came Down a Mountain
2259,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",The House of the Spirits
16097,"[{'iso_639_1': 'en', 'name': 'English'}]",House Party 3
11934,"[{'iso_639_1': 'en', 'name': 'English'}]",The Hudsucker Proxy
106143,"[{'iso_639_1': 'en', 'name': 'English'}]",I'll Do Anything
12475,"[{'iso_639_1': 'en', 'name': 'English'}]",In the Army Now
9386,"[{'iso_639_1': 'en', 'name': 'English'}]",In the Line of Fire
7984,"[{'iso_639_1': 'en', 'name': 'English'}]",In the Name of the Father
59930,"[{'iso_639_1': 'en', 'name': 'English'}]",The Inkwell
15765,"[{'iso_639_1': 'en', 'name': 'English'}]",What's Love Got to Do with It
31643,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Jimmy Hollywood
6,"[{'iso_639_1': 'en', 'name': 'English'}]",Judgment Night
329,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Jurassic Park
10909,"[{'iso_639_1': 'en', 'name': 'English'}]",Kalifornia
507,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Killing Zoe
34024,"[{'iso_639_1': 'en', 'name': 'English'}]",King of the Hill
29918,"[{'iso_639_1': 'en', 'name': 'English'}]",Lassie
9593,"[{'iso_639_1': 'en', 'name': 'English'}]",Last Action Hero
42580,"[{'iso_639_1': 'en', 'name': 'English'}]",Life With Mikey
22317,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Lightning Jack
1413,"[{'iso_639_1': 'en', 'name': 'English'}]",M. Butterfly
12121,"[{'iso_639_1': 'en', 'name': 'English'}]",Made in America
2246,"[{'iso_639_1': 'en', 'name': 'English'}]",Malice
10502,"[{'iso_639_1': 'en', 'name': 'English'}]",The Man without a Face
10440,"[{'iso_639_1': 'en', 'name': 'English'}]",Manhattan Murder Mystery
9516,"[{'iso_639_1': 'en', 'name': 'English'}]",Menace II Society
2320,"[{'iso_639_1': 'en', 'name': 'English'}]",Executive Decision
5879,"[{'iso_639_1': 'ja', 'name': '日本語'}]",In the Realm of the Senses
83718,"[{'iso_639_1': 'en', 'name': 'English'}]",What Happened Was...
11971,"[{'iso_639_1': 'en', 'name': 'English'}]",Much Ado About Nothing
2625,"[{'iso_639_1': 'en', 'name': 'English'}]",Mr. Jones
31911,"[{'iso_639_1': 'en', 'name': 'English'}]",Mr. Wonderful
788,"[{'iso_639_1': 'en', 'name': 'English'}]",Mrs. Doubtfire
21450,"[{'iso_639_1': 'en', 'name': 'English'}]",Naked
11231,"[{'iso_639_1': 'en', 'name': 'English'}]",The Next Karate Kid
41588,"[{'iso_639_1': 'en', 'name': 'English'}]",The New Age
10447,"[{'iso_639_1': 'en', 'name': 'English'}]",No Escape
31586,"[{'iso_639_1': 'en', 'name': 'English'}]",North
9300,"[{'iso_639_1': 'en', 'name': 'English'}]",Orlando
9559,"[{'iso_639_1': 'en', 'name': 'English'}]",A Perfect World
9800,"[{'iso_639_1': 'en', 'name': 'English'}]",Philadelphia
713,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'mi', 'name': ''}]",The Piano
8291,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Poetic Justice
18133,"[{'iso_639_1': 'en', 'name': 'English'}]",The Program
25557,"[{'iso_639_1': 'en', 'name': 'English'}]",The Puppet Masters
22588,"[{'iso_639_1': 'en', 'name': 'English'}]",Radioland Murders
10872,"[{'iso_639_1': 'en', 'name': 'English'}]",The Ref
1245,"[{'iso_639_1': 'en', 'name': 'English'}]",The Remains of the Day
11858,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Renaissance Man
7007,"[{'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'en', 'name': 'English'}]",Rising Sun
10467,"[{'iso_639_1': 'en', 'name': 'English'}]",The Road to Wellville
5550,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",RoboCop 3
8005,"[{'iso_639_1': 'en', 'name': 'English'}]",Robin Hood: Men in Tights
2088,"[{'iso_639_1': 'en', 'name': 'English'}]",Romeo Is Bleeding
10412,"[{'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'vi', 'name': 'Tiếng Việt'}]",Romper Stomper
47889,"[{'iso_639_1': 'en', 'name': 'English'}]",Ruby in Paradise
14534,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Rudy
56583,"[{'iso_639_1': 'en', 'name': 'English'}]",The Saint of Fort Washington
41878,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}]",Savage Nights
424,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'iso_639_1': 'en', 'name': 'English'}]",Schindler's List
35233,"[{'iso_639_1': 'en', 'name': 'English'}]",The Scout
14291,"[{'iso_639_1': 'en', 'name': 'English'}]",Searching for Bobby Fischer
103413,"[{'iso_639_1': 'en', 'name': 'English'}]",Second Best
11236,"[{'iso_639_1': 'en', 'name': 'English'}]",The Secret Garden
11592,"[{'iso_639_1': 'en', 'name': 'English'}]",Serial Mom
8850,"[{'iso_639_1': 'en', 'name': 'English'}]",The Shadow
10445,"[{'iso_639_1': 'en', 'name': 'English'}]",Shadowlands
695,"[{'iso_639_1': 'en', 'name': 'English'}]",Short Cuts
43535,"[{'iso_639_1': 'en', 'name': 'English'}]",A Simple Twist of Fate
12519,"[{'iso_639_1': 'en', 'name': 'English'}]",Sirens
23210,"[{'iso_639_1': 'en', 'name': 'English'}]",Six Degrees of Separation
858,"[{'iso_639_1': 'en', 'name': 'English'}]",Sleepless in Seattle
867,"[{'iso_639_1': 'en', 'name': 'English'}]",Sliver
78,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Blade Runner
13203,"[{'iso_639_1': 'en', 'name': 'English'}]",Son in Law
10442,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",So I Married an Axe Murderer
11074,"[{'iso_639_1': 'en', 'name': 'English'}]",Striking Distance
33367,"[{'iso_639_1': 'en', 'name': 'English'}]",Harem
9607,"[{'iso_639_1': 'en', 'name': 'English'}]",Super Mario Bros.
17585,"[{'iso_639_1': 'en', 'name': 'English'}]",Surviving the Game
9057,"[{'iso_639_1': 'en', 'name': 'English'}]",Terminal Velocity
20967,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Thirty Two Short Films About Glenn Gould
10635,"[{'iso_639_1': 'en', 'name': 'English'}]",Threesome
9479,"[{'iso_639_1': 'en', 'name': 'English'}]",The Nightmare Before Christmas
10057,"[{'iso_639_1': 'en', 'name': 'English'}]",The Three Musketeers
11969,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'es', 'name': 'Español'}]",Tombstone
41590,"[{'iso_639_1': 'en', 'name': 'English'}]",Trial by Jury
319,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",True Romance
26408,"[{'iso_639_1': 'en', 'name': 'English'}]",The War Room
15139,"[{'iso_639_1': 'da', 'name': 'Dansk'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}]",The Pagemaster
161158,"[{'iso_639_1': 'en', 'name': 'English'}]","Paris, France"
218473,[],"The Beans of Egypt, Maine"
85247,"[{'iso_639_1': 'en', 'name': 'English'}]",Killer
11446,"[{'iso_639_1': 'en', 'name': 'English'}]",Welcome to the Dollhouse
51980,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Germinal
24405,"[{'iso_639_1': 'en', 'name': 'English'}]",Chasers
11655,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Cronos
11800,"[{'iso_639_1': 'en', 'name': 'English'}]",Naked in New York
8223,"[{'iso_639_1': 'es', 'name': 'Español'}]",Kika
14587,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Bhaji on the Beach
31504,"[{'iso_639_1': 'en', 'name': 'English'}]",Little Big League
41653,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",The Slingshot
53185,"[{'iso_639_1': 'en', 'name': 'English'}]",Wide Eyed and Legless
95743,"[{'iso_639_1': 'en', 'name': 'English'}]",Foreign Student
23637,"[{'iso_639_1': 'it', 'name': 'Italiano'}]","Ciao, Professore!"
17600,"[{'iso_639_1': 'en', 'name': 'English'}]",Spanking the Monkey
10897,"[{'iso_639_1': 'en', 'name': 'English'}]",The Little Rascals
349394,[],À la mode
21352,"[{'iso_639_1': 'en', 'name': 'English'}]",Andre
68806,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",The Escort
37345,"[{'iso_639_1': 'en', 'name': 'English'}]",Princess Caraboo
32562,"[{'iso_639_1': 'en', 'name': 'English'}]",The Celluloid Closet
47507,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Café au Lait
