budget,id,revenue,title,belongs_to_collection_name
0.0,10824,13940383.0,Candyman: Farewell to the Flesh,Candyman Collection
0.0,261246,0.0,Century,
7000000.0,275,60611975.0,Fargo,
0.0,25059,32709423.0,Homeward Bound II: Lost in San Francisco,
9300000.0,11827,0.0,Heavy Metal,Heavy Metal Collection
4000000.0,8766,16675000.0,Hellraiser: Bloodline,Hellraiser Collection
8000000.0,23570,0.0,The Pallbearer,
0.0,47333,0.0,Jane Eyre,
500000.0,54850,0.0,Loaded,
0.0,51242,0.0,Bread and Chocolate,
4000000.0,10112,55675257.0,The Aristocats,
0.0,4307,0.0,The Flower of My Secret,
0.0,46029,0.0,Two Much,
0.0,32308,0.0,Ed,
0.0,88893,0.0,Scream of Stone,
0.0,52873,0.0,My Favorite Season,
0.0,123505,0.0,A Modern Affair,
0.0,340210,0.0,Condition Red,
0.0,44281,0.0,Halfaouine: Boy of the Terraces,
0.0,28121,0.0,A Thin Line Between Love and Hate,
0.0,12520,442965.0,The Last Supper,
30000000.0,1592,102616183.0,Primal Fear,
0.0,166901,0.0,Rude,
0.0,36447,0.0,Carried Away,
0.0,19042,8620678.0,All Dogs Go to Heaven 2,All Dogs Go to Heaven Collection
0.0,38884,0.0,Land and Freedom,
0.0,47449,0.0,Denise Calls Up,
33500000.0,36259,0.0,Theodore Rex,
0.0,41852,0.0,A Family Thing,
0.0,40926,0.0,Frisk,
0.0,9099,0.0,Sgt. Bilko,
0.0,2021,218626.0,Jack & Sarah,
12000000.0,61752,4939939.0,Girl 6,
0.0,10988,0.0,Diabolique,
0.0,11479,0.0,"Little Indian, Big City",
0.0,398959,0.0,Roula,
0.0,287305,0.0,Peanuts – Die Bank zahlt alles,
0.0,339428,65335.0,Happy Weekend,
0.0,12652,0.0,Nelly and Monsieur Arnaud,
46000000.0,10684,100860818.0,Courage Under Fire,
80000000.0,954,457696359.0,Mission: Impossible,Mission: Impossible Collection
0.0,68445,0.0,Cold Fever,
0.0,18989,0.0,Moll Flanders,
0.0,10801,0.0,The Superwife,
0.0,54285,0.0,"301, 302",
57000000.0,8840,115267375.0,DragonHeart,DragonHeart Collection
0.0,278978,0.0,Und keiner weint mir nach,
0.0,124625,0.0,My Mother's Courage,
0.0,11107,0.0,Eddie,
0.0,16417,0.0,Yankee Zulu,
0.0,70934,0.0,Billy's Holiday,
0.0,10363,0.0,Purple Noon,
0.0,161070,0.0,August,
38000000.0,10539,28921264.0,James and the Giant Peach,
0.0,10543,0.0,Fear,
0.0,18414,0.0,Kids in the Hall: Brain Candy,
13000000.0,47502,9789900.0,Faithful,
14000000.0,11902,0.0,Underground,
0.0,27098,0.0,All Things Fair,
0.0,25087,684351.0,Bloodsport II,Bloodsport Collection
0.0,5801,536364.0,Pather Panchali,The Apu Collection
0.0,896,16000.0,The World of Apu,The Apu Collection
0.0,3065,0.0,Mystery Science Theater 3000: The Movie,
0.0,318177,0.0,Tarantella,
80000000.0,2300,250200000.0,Space Jam,
9000000.0,8069,2500000.0,Barbarella,
0.0,288173,0.0,Hostile Intentions,
0.0,187851,0.0,They Bite,
0.0,27768,0.0,Some Folks Call It a Sling Blade,
0.0,221917,0.0,The Run of the Country,
220000.0,8072,0.0,Alphaville,Lemmy Caution Collection
0.0,35797,0.0,Coup de Torchon,
0.0,88030,0.0,Tigrero: A Film That Was Never Made,
0.0,185191,0.0,The Eye of Vichy,
0.0,83857,0.0,Windows,
0.0,33245,0.0,It's My Party,
0.0,124460,0.0,Country Life,
0.0,27281,0.0,Operation Dumbo Drop,
25000000.0,40001,10070000.0,Mrs. Winterbourne,
0.0,29621,0.0,Solo,
0.0,117730,0.0,Under The Domim Tree,
0.0,20762,0.0,The Substitute,
0.0,37144,0.0,True Crime,
0.0,48260,0.0,Butterfly Kiss,
0.0,12656,0.0,Feeling Minnesota,
0.0,38867,62949.0,Delta of Venus,
0.0,277270,0.0,To Cross the Rubicon,
0.0,25969,0.0,Angus,
0.0,44103,0.0,Priest Daens,
275000.0,753,0.0,Faces,
0.0,43634,0.0,Boys,
30000000.0,9103,57400547.0,The Quest,
0.0,90214,0.0,Cosi,
0.0,29649,0.0,Sunset Park,
0.0,10990,0.0,Mulholland Falls,
0.0,8866,0.0,The Truth About Cats & Dogs,
31000000.0,12233,74151346.0,Oliver & Company,
0.0,23449,0.0,Celtic Pride,
25530000.0,36355,20080020.0,Flipper,
0.0,37667,0.0,Captives,
0.0,90148,0.0,Of Love and Shadows,
9000000.0,922,0.0,Dead Man,
35000000.0,11876,15000000.0,The Horseman on the Roof,
0.0,52633,0.0,Switchblade Sisters,
0.0,62364,0.0,Mouth to Mouth,The Visitors Collection
0.0,11687,0.0,The Visitors,
45000000.0,9304,0.0,Multiplicity,
0.0,73183,0.0,"The Haunted World of Edward D. Wood, Jr.",
0.0,131232,0.0,Two Friends,
15000000.0,9100,24769466.0,The Craft,
0.0,20759,0.0,The Great White Hype,
0.0,46063,5.0,Last Dance,
0.0,32513,0.0,Cold Comfort Farm,
0.0,40651,0.0,"Institute Benjamenta, or This Dream People Call Human Life",
25000000.0,36915,0.0,Heaven's Prisoners,
4800000.0,40507,3014000.0,Original Gangstas,
75000000.0,9802,335062621.0,The Rock,
0.0,25697,0.0,Getting Away with Murder,
4000000.0,21588,0.0,Cemetery Man,
92000000.0,664,494471524.0,Twister,
0.0,11867,3793614.0,Barb Wire,
0.0,47119,0.0,Le Garçu,Ghost in the Shell Collection
0.0,314352,0.0,Honeymoon,
0.0,9323,2287714.0,Ghost in the Shell,
0.0,10280,0.0,Thinner,
18000000.0,10535,0.0,Spy Hard,Wallace & Gromit Collection
0.0,124613,0.0,Brothers in Trouble,
0.0,532,0.0,A Close Shave,
0.0,26744,0.0,Force of Evil,The Arrival Collection
0.0,16299,0.0,The Stupids,
25000000.0,10547,14048372.0,The Arrival,
0.0,245268,0.0,The Man from Down Under,
1800000.0,935,9440272.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,
0.0,55613,0.0,Careful,
0.0,41007,0.0,A Month by the Lake,
0.0,35645,0.0,Gold Diggers: The Secret of Bear Mountain,
0.0,110465,0.0,Kim,
0.0,255546,0.0,Carmen Miranda: Bananas Is My Business,
0.0,40751,0.0,Ashes of Time,
0.0,275096,0.0,The Jar,
0.0,85778,0.0,Maya Lin: A Strong Clear Vision,
0.0,11101,0.0,Stalingrad,
45000000.0,9826,17300889.0,The Phantom,
50000000.0,9879,113309743.0,Striptease,
0.0,63564,0.0,The Last of the High Kings,
0.0,22621,0.0,Heavy,
45000000.0,7095,58620973.0,Jack,
0.0,26890,1814290.0,I Shot Andy Warhol,
0.0,46732,0.0,The Grass Harp,
0.0,124633,0.0,Someone Else's America,
0.0,202425,0.0,Life is Rosy,
0.0,196940,0.0,Quartier Mozart,
0.0,77771,0.0,Touki Bouki,
0.0,181083,0.0,God's Gift,
0.0,41225,0.0,Spirits of the Dead,Trainspotting Collection
0.0,188589,0.0,Babyfever,
50.0,87190,0.0,Pharaoh's  Army,Independence Day Collection
4000000.0,627,16491080.0,Trainspotting,
1000000.0,32872,0.0,Til There Was You,
75000000.0,602,816969268.0,Independence Day,The Hunchback of Notre Dame Collection
0.0,14553,0.0,Stealing Beauty,
55000000.0,9566,18626419.0,The Fan,
100000000.0,10545,100138851.0,The Hunchback of Notre Dame,
47000000.0,9894,102825796.0,The Cable Guy,
27000000.0,11543,25023434.0,Kingpin,The Nutty Professor Collection
100000000.0,9268,242295562.0,Eraser,
0.0,52059,0.0,The Gate of Heavenly Peace,
54000000.0,9327,128769345.0,The Nutty Professor,
0.0,123763,0.0,"I, the Worst of All",
0.0,81949,65352.0,An Unforgettable Summer,
0.0,42005,0.0,A Hungarian Fairy Tale,
0.0,124306,0.0,My Life and Times With Antonin Artaud,
0.0,183955,0.0,Midnight Dancers,
0.0,44535,0.0,Somebody to Love,
0.0,44495,0.0,A Very Natural Thing,
0.0,78285,0.0,The Old Lady Who Walked in the Sea,
80000000.0,11228,159212469.0,Daylight,
30000000.0,10779,29359216.0,The Frighteners,
5000000.0,26748,13269963.0,Lone Star,
12000000.0,38223,0.0,Harriet the Spy,
32000000.0,9294,152036382.0,Phenomenon,
0.0,49963,0.0,Walking and Talking,
3500000.0,11363,9482579.0,She's the One,
40000000.0,1645,152266007.0,A Time to Kill,
0.0,31546,665450.0,American Buffalo,
0.0,77056,0.0,Rendezvous in Paris,
23000000.0,36344,0.0,Alaska,
25000000.0,18550,17193231.0,Fled,
20000000.0,11511,0.0,Kazaam,
0.0,172198,0.0,Magic Hunter,
30000000.0,34170,0.0,Larger Than Life,
0.0,281085,0.0,A Boy Called Hate,
0.0,109478,0.0,Power 98,
0.0,124645,0.0,Two Deaths,
0.0,12606,0.0,A Very Brady Sequel,
0.0,69895,0.0,Stefano Quantestorie,
0.0,35206,0.0,Death in the Garden,
0.0,151489,0.0,Hedd Wyn,
0.0,4837,0.0,La Collectionneuse,
0.0,12632,0.0,Kaspar Hauser,
0.0,9098,0.0,Regular Guys,
0.0,282919,0.0,Diebinnen,
0.0,124614,0.0,The Convent,
0.0,18975,0.0,The Adventures of Pinocchio,
13000000.0,11962,4619014.0,Joe's Apartment,
26000000.0,2925,116400000.0,The First Wives Club,
0.0,28628,0.0,Stonewall,
80000000.0,3595,309492681.0,Ransom,
0.0,9308,21302121.0,High School High,
0.0,92381,0.0,Phat Beach,
0.0,18555,258263.0,Foxfire,
50000000.0,12123,60209334.0,Chain Reaction,The Crow Collection
36000000.0,10830,33459416.0,Matilda,
6000000.0,3573,22231658.0,Emma,
13000000.0,10546,17917287.0,The Crow: City of Angels,Tales from the Crypt Collection
0.0,18862,0.0,House Arrest,
0.0,31417,0.0,Eyes Without a Face,
15000000.0,9431,5600000.0,Bordello of Blood,
0.0,124619,0.0,Lotto Land,
0.0,297645,0.0,The Story of Xinghua,
0.0,48144,0.0,The Day the Sun Turned Cold,
0.0,46986,0.0,Flirt,Escape From ... Collection
0.0,144982,0.0,The Big Squeeze,
6000000.0,47907,12643776.0,The Spitfire Grill,
50000000.0,10061,42277365.0,Escape from L.A.,
0.0,36266,0.0,Cyclo,
2962051.0,549,3011195.0,Basquiat,
45000000.0,10478,53854588.0,Tin Cup,
200000.0,66634,300000.0,Dingo,
0.0,116690,0.0,The Ballad of Narayama,
0.0,213917,0.0,Every Other Weekend,The Godfather Collection
0.0,145925,0.0,Mille bolle blu,
0.0,100914,0.0,Crows and Sparrows,Police Story Collection
6000000.0,238,245066411.0,The Godfather,
0.0,159,0.0,Maybe... Maybe Not,
900000.0,11134,20483423.0,Police Story 3: Supercop,
500000.0,88224,431326.0,Manny & Lo,
1850000.0,42758,0.0,Small Faces,
4500000.0,9303,7011317.0,Bound,
17000000.0,23945,0.0,Carpool,
0.0,37820,0.0,Death in Brunswick,
18000000.0,22479,0.0,Kansas City,
53000000.0,9054,0.0,Gone Fishin',
0.0,241058,0.0,Lover's Knot,
0.0,11985,0.0,Vive L'Amour,Police Story Collection
0.0,10232,0.0,Shadow of Angels,
0.0,59569,0.0,Killer: A Journal of Murder,
0.0,410921,0.0,Nothing to Lose,
0.0,38955,0.0,Project S,
0.0,110513,0.0,Girls Town,
0.0,114089,0.0,Bye-Bye,
60000000.0,11015,33956608.0,The Relic,
40000000.0,9306,49627779.0,The Island of Dr. Moreau,
0.0,12559,0.0,First Kid,
8000000.0,58770,0.0,The Trigger Effect,
0.0,124851,0.0,Sweet Nothing,The Land Before Time Collection
32000000.0,3587,0.0,Bogus,
25000000.0,10723,22611954.0,Bulletproof,
0.0,56077,0.0,Talk of Angels,Halloween Collection
0.0,19004,0.0,The Land Before Time III: The Time of the Great Giving,
0.0,101230,0.0,1-900,
0.0,253632,0.0,Baton Rouge,
5000000.0,10987,15116634.0,Halloween: The Curse of Michael Myers,
0.0,44705,0.0,Twelfth Night,
0.0,20318,0.0,Mother Night,
0.0,43596,0.0,Liebelei,
0.0,79782,0.0,Venice,
0.0,26933,0.0,Wild Reeds,
3000000.0,27854,0.0,For Whom the Bell Tolls,
0.0,981,0.0,The Philadelphia Story,
2540800.0,872,7200000.0,Singin' in the Rain,
2723903.0,2769,4500000.0,An American in Paris,
0.0,13320,0.0,Funny Face,
2500000.0,164,9500000.0,Breakfast at Tiffany's,
2479000.0,426,28000000.0,Vertigo,
1000000.0,567,36764313.0,Rear Window,
325000.0,3078,4500000.0,It Happened One Night,
2068000.0,13528,0.0,Gaslight,
520000.0,28288,0.0,The Gay Divorcee,
4000000.0,213,13275000.0,North by Northwest,
3000000.0,284,25000000.0,The Apartment,
2883848.0,239,25000000.0,Some Like It Hot,
4000000.0,4808,13474588.0,Charade,
878000.0,289,10462500.0,Casablanca,
375000.0,963,1000000.0,The Maltese Falcon,
17000000.0,11113,72070731.0,My Fair Lady,
2238813.0,6620,10000000.0,Sabrina,
1500000.0,804,12000000.0,Roman Holiday,
0.0,26531,0.0,The Little Princess,
0.0,909,0.0,Meet Me in St. Louis,
2777000.0,630,33754967.0,The Wizard of Oz,
4000000.0,770,400176459.0,Gone with the Wind,The Space Odyssey Series
0.0,31044,0.0,My Favorite Year,
1752000.0,599,5000000.0,Sunset Boulevard,
839727.0,15,23217674.0,Citizen Kane,
10500000.0,62,68700000.0,2001: A Space Odyssey,
0.0,121357,0.0,Golden Earrings,
1400000.0,705,63463.0,All About Eve,
1688000.0,22490,2270000.0,The Women,
1288000.0,223,6000000.0,Rebecca,
0.0,25670,0.0,Foreign Correspondent,
2000000.0,303,24464742.0,Notorious,
1500000.0,4174,7000000.0,Spellbound,
0.0,8356,0.0,An Affair to Remember,
2500000.0,381,8750000.0,To Catch a Thief,
0.0,20758,0.0,Father of the Bride,
0.0,29376,0.0,The Band Wagon,
1365000.0,1859,2279000.0,Ninotchka,
0.0,18299,0.0,Love in the Afternoon,
0.0,17281,0.0,Gigi,
0.0,64382,0.0,The Reluctant Debutante,
2033000.0,10907,3981000.0,The Adventures of Robin Hood,
0.0,32093,0.0,The Mark of Zorro,
1020000.0,1939,2000000.0,Laura,
0.0,22292,0.0,The Ghost and Mrs. Muir,
4000000.0,3598,0.0,Lost Horizon,
609000.0,3080,3202000.0,Top Hat,
0.0,198,0.0,To Be or Not to Be,The Thin Man Collection
0.0,13562,0.0,My Man Godfrey,
5400000.0,1712,35000000.0,Giant,
1.0,220,5.0,East of Eden,
226408.0,3529,1423000.0,The Thin Man,
0.0,3085,0.0,His Girl Friday,
6000000.0,2897,42000000.0,Around the World in Eighty Days,
3180000.0,1585,9644124.0,It's a Wonderful Life,
1500000.0,3083,9600000.0,Mr. Smith Goes to Washington,
1073000.0,900,0.0,Bringing Up Baby,
0.0,43795,0.0,Penny Serenade,
0.0,85638,0.0,The Scarlet Letter,
0.0,50001,0.0,Lady of Burlesque,
0.0,43905,0.0,Of Human Bondage,
0.0,22688,0.0,Angel on My Shoulder,
0.0,23114,0.0,Little Lord Fauntleroy,
0.0,26378,0.0,They Made Me a Criminal,
0.0,40206,0.0,The Inspector General,
0.0,22356,0.0,Angel and the Badman,Living Dead Collection
0.0,260,0.0,The 39 Steps,
0.0,43488,0.0,A Walk in the Sun,
0.0,22613,0.0,The Outlaw,
114000.0,10331,30000000.0,Night of the Living Dead,
1300000.0,488,10750000.0,The African Queen,
1000000.0,22733,0.0,Beat the Devil,
3000000.0,261,17570324.0,Cat on a Hot Tin Roof,
0.0,57575,105.0,The Last Time I Saw Paris,
0.0,32574,0.0,Meet John Doe,
0.0,22657,0.0,Algiers,
0.0,76464,0.0,Something to Sing About,
0.0,176841,0.0,Moonlight Murder,
0.0,125587,0.0,Nothing Personal,
0.0,39448,0.0,"Yes, Madam",
0.0,52855,3028094.0,Dangerous Ground,
0.0,39940,0.0,Picnic,
0.0,172868,0.0,Madagascar Skin,
0.0,85328,0.0,The Pompatus of Love,
0.0,124632,0.0,Small Wonders,
0.0,11076,0.0,Fly Away Home,
0.0,63945,294064.0,Bliss,
0.0,58985,0.0,Grace of My Heart,
0.0,890,0.0,Brother of Sleep,
25000000.0,10861,51702483.0,Maximum Risk,
28000000.0,1770,16900000.0,Michael Collins,
0.0,44465,8538318.0,The Rich Man's Wife,
0.0,2033,0.0,Infinity,
0.0,18203,0.0,Big Night,
67000000.0,9333,47267001.0,Last Man Standing,
0.0,47260,0.0,Caught,
9000000.0,9400,41590886.0,Set It Off,
0.0,9401,0.0,2 Days in the Valley,
2300000.0,12241,49620.0,Curdled,The Mighty Ducks Collection
0.0,25739,0.0,L'associé,
0.0,161806,0.0,Ed's Next Move,
38000000.0,11306,17380126.0,Extreme Measures,
45000000.0,9625,0.0,The Glimmer Man,Witch Mountain Collection
0.0,10680,22955097.0,D3: The Mighty Ducks,Herbie Collection
50000000.0,6346,22540359.0,The Chamber,Herbie Collection
0.0,18660,0.0,The Apple Dumpling Gang,
0.0,35115,0.0,"Davy Crockett, King of the Wild Frontier",
0.0,14821,20000000.0,Escape to Witch Mountain,
0.0,14136,0.0,The Love Bug,
0.0,10869,0.0,Herbie Rides Again,
0.0,22660,0.0,Old Yeller,
0.0,19186,0.0,The Parent Trap,
0.0,31102,0.0,Pollyanna,
0.0,6878,0.0,Homeward Bound: The Incredible Journey,
0.0,15944,0.0,The Shaggy Dog,
0.0,18444,0.0,Swiss Family Robinson,Cinderella Collection
0.0,20723,0.0,That Darn Cat!,
5000000.0,173,28200000.0,"20,000 Leagues Under the Sea",
14000000.0,864,154864401.0,Cool Runnings,
0.0,24795,50236831.0,Angels in the Outfield,
2900000.0,11224,263591415.0,Cinderella,
0.0,81310,0.0,Winnie the Pooh and the Blustery Day,
0.0,15947,0.0,The Three Caballeros,
3000000.0,9078,22182353.0,The Sword in the Stone,
0.0,29682,0.0,So Dear to My Heart,
48000000.0,8367,390493908.0,Robin Hood: Prince of Thieves,
6000000.0,433,102272727.0,Mary Poppins,The Fox and the Hound Collection
812000.0,11360,1600000.0,Dumbo,Freeway Collection
10000000.0,11114,0.0,Pete's Dragon,
20000000.0,12335,17900000.0,Bedknobs and Broomsticks,Die Hard Collection
3000000.0,12092,572000000.0,Alice in Wonderland,The Lawnmower Man Collection
12000000.0,10948,29800000.0,The Fox and the Hound,
3000000.0,11229,0.0,Freeway,
8200000.0,15121,286214286.0,The Sound of Music,
28000000.0,562,140767956.0,Die Hard,
10000000.0,10163,32101000.0,The Lawnmower Man,
0.0,48862,0.0,Unhook the Stars,
0.0,117036,0.0,Synthetic Pleasures,
0.0,47199,0.0,The Secret Agent,
4500000.0,11159,13417292.0,Secrets & Lies,
0.0,9591,34585416.0,That Thing You Do!,
0.0,30500,4137645.0,To Gillian on Her 37th Birthday,
16000000.0,41843,1985001.0,Surviving Picasso,
0.0,55058,0.0,Love Is All There Is,
0.0,10938,1500000.0,Beautiful Thing,
65000000.0,11412,89456761.0,The Long Kiss Goodnight,
50000000.0,10586,75000000.0,The Ghost and the Darkness,
0.0,42314,0.0,Looking for Richard,
0.0,27845,0.0,Trees Lounge,
0.0,108365,0.0,The Proprietor,
0.0,23223,0.0,Normal Life,
2400000.0,49471,5731103.0,Get on the Bus,
45000000.0,38153,2154540.0,Shadow Conspiracy,
7000000.0,25147,405000.0,Jude,
20000000.0,9716,0.0,Everyone Says I Love You,
0.0,43777,0.0,Bitter Sugar,
14500000.0,454,147298761.0,Romeo + Juliet,Aladdin Collection
200000.0,10218,4505922.0,Swingers,
44000000.0,819,165615285.0,Sleepers,
0.0,38191,0.0,The Sunchaser,
0.0,56830,0.0,Johns,
0.0,11238,0.0,Aladdin and the King of Thieves,
0.0,27256,0.0,The Woman in Question,
0.0,31530,0.0,Shall We Dance,
0.0,66473,0.0,A Damsel in Distress,
0.0,28120,0.0,Crossfire,
0.0,1834,0.0,"Murder, My Sweet",
0.0,26282,0.0,Macao,
120.0,37218,0.0,For the Moment,
3000000.0,252,4000000.0,Willy Wonka & the Chocolate Factory,
0.0,116356,0.0,The Sexual Life of the Belgians,
0.0,16372,0.0,The Innocents,
2000000.0,11561,18344729.0,Sleeper,
2000000.0,11302,11833696.0,Bananas,
7500000.0,623,62493712.0,A Fish Called Wanda,
4000000.0,583,20045115.0,Life of Brian,
0.0,12614,28215453.0,Victor/Victoria,
0.0,21711,0.0,The Candidate,
12000000.0,11575,25333333.0,The Great Race,Dirty Dancing Collection
2500000.0,475,50700000.0,Bonnie and Clyde,
0.0,11331,0.0,The Old Man and the Sea,
1400000.0,521,3000000.0,Dial M for Murder,
0.0,21202,0.0,Madame Butterfly,Basic Instinct Collection
6000000.0,88,213954274.0,Dirty Dancing,
1200000.0,500,14661007.0,Reservoir Dogs,
6000000.0,792,138530565.0,Platoon,
6500000.0,8491,30218387.0,Weekend at Bernie's,
49000000.0,402,352927224.0,Basic Instinct,
38000000.0,10537,34416893.0,The Doors,
3705538.0,11386,62548947.0,The Crying Game,
12500000.0,9504,10725228.0,Glengarry Glen Ross,
12000000.0,15764,30036000.0,Sophie's Choice,
10500000.0,601,792965326.0,E.T. the Extra-Terrestrial,
0.0,67365,0.0,The Search for One-eye Jimmy,
0.0,25842,0.0,A Christmas Carol,
60000000.0,2119,157920733.0,Days of Thunder,Children of the Corn Collection
15000000.0,744,356830601.0,Top Gun,
0.0,136311,1910.0,American Strays,
1500000.0,221,0.0,Rebel Without a Cause,
1800000.0,702,8000000.0,A Streetcar Named Desire,
0.0,25750,0.0,Children of the Corn IV: The Gathering,
0.0,17642,0.0,The Leopard Son,
0.0,427043,0.0,Charm's  Incidents,
0.0,146341,0.0,Bird of Prey,
0.0,9305,0.0,Microcosmos,
0.0,37616,0.0,Palookaville,
0.0,11112,0.0,The Associate,
12500000.0,21612,1227324.0,The Funeral,
0.0,141210,0.0,The Sleepover,
0.0,102461,0.0,A Single Girl,
0.0,36998,0.0,The Eighth Day,
0.0,200383,0.0,North Star,
0.0,116844,0.0,Drunks,The Pink Panther (Original) Collection
36000000.0,1630,20300385.0,The People vs. Larry Flynt,
0.0,26626,0.0,Glory Daze,
0.0,124837,0.0,A Perfect Candidate,
0.0,11816,19255967.0,On Golden Pond,Escape From ... Collection
5000000.0,11843,41833347.0,The Return of the Pink Panther,The Howling Collection
6788000.0,10379,13878334.0,Drop Dead Fred,
70000000.0,2756,90000098.0,The Abyss,
1000000.0,790,21378361.0,The Fog,
6000000.0,1103,50244700.0,Escape from New York,
1000000.0,11298,17985893.0,The Howling,
4940939.0,4480,0.0,Jean de Florette,
0.0,4481,0.0,Manon of the Spring,
0.0,49688,0.0,Johnny 100 Pesos,
0.0,10765,0.0,Private Benjamin,
400000.0,762,5028948.0,Monty Python and the Holy Grail,
0.0,44497,127251.0,Hustler White,
0.0,85588,0.0,Dadetown,
0.0,278621,0.0,Everything Relative,
0.0,99479,0.0,Entertaining Angels - The Dorothy Day Story,
500000.0,55049,0.0,Three Lives and Only One Death,Wallace & Gromit Collection
0.0,124829,0.0,The Line King: The Al Hirschfeld Story,
0.0,79306,2035470.0,Snowriders,
0.0,356054,0.0,Curtis's Charm,
0.0,10548,2666118.0,When We Were Kings,
0.0,531,0.0,The Wrong Trousers,
0.0,104931,0.0,JLG/JLG: Self-Portrait in December,
0.0,4483,0.0,The Return of Martin Guerre,
0.0,18919,0.0,Faust,
0.0,31556,0.0,He Walked by Night,
0.0,26167,0.0,Raw Deal,
0.0,26174,0.0,T-Men,
0.0,61461,0.0,The Children Are Watching Us,
0.0,117500,0.0,Pastoral Symphony,
0.0,218713,0.0,Here Comes Cookie,
0.0,217802,0.0,Love In Bloom,
0.0,127973,0.0,Six of a Kind,
0.0,659,0.0,The Tin Drum,
0.0,30892,0.0,The Ruling Class,
0.0,86369,0.0,Mina Tannenbaum,
0.0,8074,0.0,2 or 3 Things I Know About Her,Best of the Best Collection
0.0,124676,0.0,The Bloody Child,
0.0,38554,0.0,Dear God,
7000000.0,49763,1100000.0,Bad Moon,
0.0,41326,269823.0,American Dream,
0.0,36555,0.0,Best of the Best 3: No Turning Back,
0.0,10608,0.0,Bob Roberts,
0.0,11216,11990401.0,Cinema Paradiso,
0.0,7452,0.0,"The Cook, the Thief, His Wife & Her Lover",
0.0,64567,0.0,Dead Tired,
4000000.0,892,1794187.0,Delicatessen,
0.0,1600,1999955.0,The Double Life of Veronique,
0.0,26561,13200170.0,Enchanted April,
935000.0,975,0.0,Paths of Glory,
0.0,18129,13446769.0,The Grifters,
0.0,54405,0.0,Hear My Song,
0.0,150823,0.0,The Shooter,
27000000.0,409,231976425.0,The English Patient,
0.0,38251,4532791.0,Mediterraneo,
645180.0,10161,14743391.0,My Left Foot: The Story of Christy Brown,
