id,runtime,title,release_year
11543,113.0,Kingpin,1996
9268,115.0,Eraser,1996
52059,180.0,The Gate of Heavenly Peace,1995
9327,95.0,The Nutty Professor,1996
123763,105.0,"I, the Worst of All",1990
81949,82.0,An Unforgettable Summer,1994
42005,97.0,A Hungarian Fairy Tale,1987
124306,90.0,My Life and Times With Antonin Artaud,1993
183955,100.0,Midnight Dancers,1994
44535,102.0,Somebody to Love,1994
44495,80.0,A Very Natural Thing,1974
78285,0.0,The Old Lady Who Walked in the Sea,1991
11228,115.0,Daylight,1996
10779,110.0,The Frighteners,1996
26748,135.0,Lone Star,1996
38223,100.0,Harriet the Spy,1996
9294,123.0,Phenomenon,1996
49963,86.0,Walking and Talking,1996
11363,96.0,She's the One,1996
1645,149.0,A Time to Kill,1996
31546,88.0,American Buffalo,1996
77056,94.0,Rendezvous in Paris,1995
36344,109.0,Alaska,1996
18550,98.0,Fled,1996
11511,93.0,Kazaam,1996
172198,106.0,Magic Hunter,1994
34170,93.0,Larger Than Life,1996
281085,0.0,A Boy Called Hate,1996
109478,89.0,Power 98,1996
124645,102.0,Two Deaths,1995
12606,90.0,A Very Brady Sequel,1996
69895,82.0,Stefano Quantestorie,1993
35206,104.0,Death in the Garden,1956
151489,123.0,Hedd Wyn,1992
4837,89.0,La Collectionneuse,1967
12632,139.0,Kaspar Hauser,1993
9098,100.0,Regular Guys,1996
282919,,Diebinnen,1996
124614,91.0,The Convent,1995
18975,90.0,The Adventures of Pinocchio,1996
11962,78.0,Joe's Apartment,1996
2925,102.0,The First Wives Club,1996
28628,99.0,Stonewall,1995
3595,117.0,Ransom,1996
9308,86.0,High School High,1996
92381,89.0,Phat Beach,1996
18555,102.0,Foxfire,1996
12123,107.0,Chain Reaction,1996
10830,98.0,Matilda,1996
3573,121.0,Emma,1996
10546,84.0,The Crow: City of Angels,1996
18862,108.0,House Arrest,1996
31417,90.0,Eyes Without a Face,1960
9431,87.0,Bordello of Blood,1996
124619,87.0,Lotto Land,1995
297645,90.0,The Story of Xinghua,1994
48144,99.0,The Day the Sun Turned Cold,1994
46986,85.0,Flirt,1995
144982,98.0,The Big Squeeze,1996
47907,117.0,The Spitfire Grill,1996
10061,97.0,Escape from L.A.,1996
36266,123.0,Cyclo,1995
549,108.0,Basquiat,1996
10478,135.0,Tin Cup,1996
66634,109.0,Dingo,1991
116690,98.0,The Ballad of Narayama,1958
213917,104.0,Every Other Weekend,1990
145925,0.0,Mille bolle blu,1993
100914,113.0,Crows and Sparrows,1949
238,175.0,The Godfather,1972
159,90.0,Maybe... Maybe Not,1994
11134,95.0,Police Story 3: Supercop,1992
88224,88.0,Manny & Lo,1996
42758,108.0,Small Faces,1996
9303,108.0,Bound,1996
23945,89.0,Carpool,1996
37820,109.0,Death in Brunswick,1990
22479,116.0,Kansas City,1996
9054,94.0,Gone Fishin',1997
241058,82.0,Lover's Knot,1996
11985,118.0,Vive L'Amour,1994
10232,101.0,Shadow of Angels,1976
59569,91.0,Killer: A Journal of Murder,1996
410921,0.0,Nothing to Lose,1994
38955,104.0,Project S,1993
110513,90.0,Girls Town,1996
114089,104.0,Bye-Bye,1995
11015,110.0,The Relic,1997
9306,96.0,The Island of Dr. Moreau,1996
12559,101.0,First Kid,1996
58770,94.0,The Trigger Effect,1996
124851,89.0,Sweet Nothing,1995
3587,110.0,Bogus,1996
10723,84.0,Bulletproof,1996
56077,96.0,Talk of Angels,1998
19004,71.0,The Land Before Time III: The Time of the Great Giving,1995
101230,0.0,1-900,1994
253632,,Baton Rouge,1988
10987,88.0,Halloween: The Curse of Michael Myers,1995
44705,134.0,Twelfth Night,1996
20318,114.0,Mother Night,1996
43596,88.0,Liebelei,1933
79782,110.0,Venice,2010
26933,115.0,Wild Reeds,1994
27854,170.0,For Whom the Bell Tolls,1943
981,112.0,The Philadelphia Story,1940
872,103.0,Singin' in the Rain,1952
2769,113.0,An American in Paris,1951
13320,103.0,Funny Face,1957
164,110.0,Breakfast at Tiffany's,1961
426,128.0,Vertigo,1958
567,112.0,Rear Window,1954
3078,105.0,It Happened One Night,1934
13528,114.0,Gaslight,1944
28288,107.0,The Gay Divorcee,1934
213,136.0,North by Northwest,1959
284,125.0,The Apartment,1960
239,122.0,Some Like It Hot,1959
4808,113.0,Charade,1963
289,102.0,Casablanca,1942
963,100.0,The Maltese Falcon,1941
11113,170.0,My Fair Lady,1964
6620,113.0,Sabrina,1954
804,119.0,Roman Holiday,1953
26531,93.0,The Little Princess,1939
909,113.0,Meet Me in St. Louis,1944
630,102.0,The Wizard of Oz,1939
770,238.0,Gone with the Wind,1939
31044,92.0,My Favorite Year,1982
599,110.0,Sunset Boulevard,1950
15,119.0,Citizen Kane,1941
62,149.0,2001: A Space Odyssey,1968
121357,95.0,Golden Earrings,1947
705,138.0,All About Eve,1950
22490,133.0,The Women,1939
223,130.0,Rebecca,1940
25670,120.0,Foreign Correspondent,1940
303,102.0,Notorious,1946
4174,111.0,Spellbound,1945
8356,111.0,An Affair to Remember,1957
381,106.0,To Catch a Thief,1955
20758,92.0,Father of the Bride,1950
29376,112.0,The Band Wagon,1953
1859,110.0,Ninotchka,1939
18299,130.0,Love in the Afternoon,1957
17281,116.0,Gigi,1958
64382,94.0,The Reluctant Debutante,1958
10907,102.0,The Adventures of Robin Hood,1938
32093,94.0,The Mark of Zorro,1940
1939,88.0,Laura,1944
22292,104.0,The Ghost and Mrs. Muir,1947
3598,97.0,Lost Horizon,1937
3080,101.0,Top Hat,1935
198,99.0,To Be or Not to Be,1942
13562,94.0,My Man Godfrey,1936
1712,201.0,Giant,1956
220,115.0,East of Eden,1955
3529,93.0,The Thin Man,1934
3085,92.0,His Girl Friday,1940
2897,167.0,Around the World in Eighty Days,1956
1585,130.0,It's a Wonderful Life,1946
3083,129.0,Mr. Smith Goes to Washington,1939
900,102.0,Bringing Up Baby,1938
43795,119.0,Penny Serenade,1941
85638,115.0,The Scarlet Letter,1926
50001,91.0,Lady of Burlesque,1943
43905,83.0,Of Human Bondage,1934
22688,100.0,Angel on My Shoulder,1946
23114,102.0,Little Lord Fauntleroy,1936
26378,92.0,They Made Me a Criminal,1939
40206,101.0,The Inspector General,1949
22356,100.0,Angel and the Badman,1947
260,86.0,The 39 Steps,1935
43488,117.0,A Walk in the Sun,1945
22613,116.0,The Outlaw,1943
10331,96.0,Night of the Living Dead,1968
488,105.0,The African Queen,1951
22733,89.0,Beat the Devil,1953
261,108.0,Cat on a Hot Tin Roof,1958
57575,116.0,The Last Time I Saw Paris,1954
32574,122.0,Meet John Doe,1941
22657,96.0,Algiers,1938
76464,93.0,Something to Sing About,1937
176841,65.0,Moonlight Murder,1936
125587,83.0,Nothing Personal,1996
39448,93.0,"Yes, Madam",1985
52855,95.0,Dangerous Ground,1997
39940,115.0,Picnic,1955
172868,96.0,Madagascar Skin,1995
85328,99.0,The Pompatus of Love,1996
124632,77.0,Small Wonders,1995
11076,107.0,Fly Away Home,1996
63945,103.0,Bliss,1997
58985,116.0,Grace of My Heart,1996
890,127.0,Brother of Sleep,1995
10861,100.0,Maximum Risk,1996
1770,132.0,Michael Collins,1996
44465,94.0,The Rich Man's Wife,1996
2033,119.0,Infinity,1996
18203,107.0,Big Night,1996
9333,101.0,Last Man Standing,1996
47260,110.0,Caught,1996
9400,118.0,Set It Off,1996
9401,104.0,2 Days in the Valley,1996
12241,88.0,Curdled,1996
25739,94.0,L'associé,1979
161806,88.0,Ed's Next Move,1996
11306,118.0,Extreme Measures,1996
9625,92.0,The Glimmer Man,1996
10680,104.0,D3: The Mighty Ducks,1996
6346,113.0,The Chamber,1996
18660,100.0,The Apple Dumpling Gang,1975
35115,93.0,"Davy Crockett, King of the Wild Frontier",1955
14821,97.0,Escape to Witch Mountain,1975
14136,107.0,The Love Bug,1968
10869,88.0,Herbie Rides Again,1974
22660,83.0,Old Yeller,1957
19186,129.0,The Parent Trap,1961
31102,134.0,Pollyanna,1960
6878,84.0,Homeward Bound: The Incredible Journey,1993
15944,104.0,The Shaggy Dog,1959
18444,126.0,Swiss Family Robinson,1960
20723,112.0,That Darn Cat!,1965
173,127.0,"20,000 Leagues Under the Sea",1954
864,98.0,Cool Runnings,1993
24795,102.0,Angels in the Outfield,1994
11224,74.0,Cinderella,1950
81310,25.0,Winnie the Pooh and the Blustery Day,1968
15947,71.0,The Three Caballeros,1944
9078,79.0,The Sword in the Stone,1963
29682,79.0,So Dear to My Heart,1948
8367,143.0,Robin Hood: Prince of Thieves,1991
433,139.0,Mary Poppins,1964
11360,64.0,Dumbo,1941
11114,128.0,Pete's Dragon,1977
12335,117.0,Bedknobs and Broomsticks,1971
12092,75.0,Alice in Wonderland,1951
10948,82.0,The Fox and the Hound,1981
11229,110.0,Freeway,1996
15121,174.0,The Sound of Music,1965
562,131.0,Die Hard,1988
10163,108.0,The Lawnmower Man,1992
48862,103.0,Unhook the Stars,1996
117036,85.0,Synthetic Pleasures,1995
47199,95.0,The Secret Agent,1996
11159,142.0,Secrets & Lies,1996
9591,108.0,That Thing You Do!,1996
30500,93.0,To Gillian on Her 37th Birthday,1996
41843,125.0,Surviving Picasso,1996
55058,105.0,Love Is All There Is,1996
10938,90.0,Beautiful Thing,1996
11412,120.0,The Long Kiss Goodnight,1996
10586,109.0,The Ghost and the Darkness,1996
42314,112.0,Looking for Richard,1996
27845,95.0,Trees Lounge,1996
108365,0.0,The Proprietor,1996
23223,101.0,Normal Life,1996
49471,120.0,Get on the Bus,1996
38153,103.0,Shadow Conspiracy,1997
25147,123.0,Jude,1996
9716,101.0,Everyone Says I Love You,1996
43777,102.0,Bitter Sugar,1996
454,120.0,Romeo + Juliet,1996
10218,94.0,Swingers,1996
819,147.0,Sleepers,1996
38191,122.0,The Sunchaser,1996
56830,96.0,Johns,1996
11238,81.0,Aladdin and the King of Thieves,1996
27256,88.0,The Woman in Question,1952
31530,109.0,Shall We Dance,1937
66473,101.0,A Damsel in Distress,1937
28120,86.0,Crossfire,1947
1834,95.0,"Murder, My Sweet",1944
26282,81.0,Macao,1952
37218,115.0,For the Moment,1993
252,100.0,Willy Wonka & the Chocolate Factory,1971
116356,85.0,The Sexual Life of the Belgians,1994
16372,100.0,The Innocents,1961
11561,89.0,Sleeper,1973
11302,82.0,Bananas,1971
623,108.0,A Fish Called Wanda,1988
583,94.0,Life of Brian,1979
12614,132.0,Victor/Victoria,1982
21711,110.0,The Candidate,1972
11575,160.0,The Great Race,1965
475,111.0,Bonnie and Clyde,1967
11331,86.0,The Old Man and the Sea,1958
521,104.0,Dial M for Murder,1954
21202,135.0,Madame Butterfly,1995
88,100.0,Dirty Dancing,1987
500,99.0,Reservoir Dogs,1992
792,120.0,Platoon,1986
8491,97.0,Weekend at Bernie's,1989
402,127.0,Basic Instinct,1992
10537,140.0,The Doors,1991
11386,112.0,The Crying Game,1992
9504,100.0,Glengarry Glen Ross,1992
15764,151.0,Sophie's Choice,1982
601,115.0,E.T. the Extra-Terrestrial,1982
67365,80.0,The Search for One-eye Jimmy,1994
25842,69.0,A Christmas Carol,1938
2119,107.0,Days of Thunder,1990
744,110.0,Top Gun,1986
136311,97.0,American Strays,1996
221,111.0,Rebel Without a Cause,1955
702,125.0,A Streetcar Named Desire,1951
25750,85.0,Children of the Corn IV: The Gathering,1996
17642,87.0,The Leopard Son,1996
427043,88.0,Charm's  Incidents,1996
146341,105.0,Bird of Prey,1995
9305,80.0,Microcosmos,1996
37616,92.0,Palookaville,1995
11112,114.0,The Associate,1996
21612,99.0,The Funeral,1996
141210,6.0,The Sleepover,2013
102461,90.0,A Single Girl,1995
36998,118.0,The Eighth Day,1996
200383,90.0,North Star,1996
116844,90.0,Drunks,1997
1630,129.0,The People vs. Larry Flynt,1996
26626,100.0,Glory Daze,1995
124837,105.0,A Perfect Candidate,1996
11816,109.0,On Golden Pond,1981
11843,113.0,The Return of the Pink Panther,1975
10379,103.0,Drop Dead Fred,1991
2756,139.0,The Abyss,1989
790,89.0,The Fog,1980
1103,99.0,Escape from New York,1981
11298,91.0,The Howling,1981
4480,120.0,Jean de Florette,1986
4481,120.0,Manon of the Spring,1986
49688,90.0,Johnny 100 Pesos,1993
10765,109.0,Private Benjamin,1980
762,91.0,Monty Python and the Holy Grail,1975
44497,79.0,Hustler White,1996
85588,93.0,Dadetown,1995
278621,110.0,Everything Relative,1996
99479,112.0,Entertaining Angels - The Dorothy Day Story,1996
55049,123.0,Three Lives and Only One Death,1996
124829,86.0,The Line King: The Al Hirschfeld Story,1996
79306,96.0,Snowriders,1996
356054,74.0,Curtis's Charm,1995
10548,89.0,When We Were Kings,1996
531,30.0,The Wrong Trousers,1993
104931,62.0,JLG/JLG: Self-Portrait in December,1995
4483,122.0,The Return of Martin Guerre,1982
18919,97.0,Faust,1994
31556,79.0,He Walked by Night,1948
26167,79.0,Raw Deal,1948
26174,92.0,T-Men,1947
61461,84.0,The Children Are Watching Us,1944
117500,110.0,Pastoral Symphony,1946
218713,65.0,Here Comes Cookie,1935
217802,75.0,Love In Bloom,1935
127973,62.0,Six of a Kind,1934
659,142.0,The Tin Drum,1979
30892,154.0,The Ruling Class,1972
86369,0.0,Mina Tannenbaum,1994
8074,100.0,2 or 3 Things I Know About Her,1967
124676,85.0,The Bloody Child,1996
38554,112.0,Dear God,1996
49763,80.0,Bad Moon,1996
41326,98.0,American Dream,1990
36555,90.0,Best of the Best 3: No Turning Back,1995
10608,102.0,Bob Roberts,1992
11216,124.0,Cinema Paradiso,1988
7452,125.0,"The Cook, the Thief, His Wife & Her Lover",1989
64567,0.0,Dead Tired,1994
892,99.0,Delicatessen,1991
1600,97.0,The Double Life of Veronique,1991
26561,89.0,Enchanted April,1991
975,88.0,Paths of Glory,1957
18129,110.0,The Grifters,1990
54405,113.0,Hear My Song,1991
150823,91.0,The Shooter,1997
409,162.0,The English Patient,1996
38251,96.0,Mediterraneo,1991
10161,103.0,My Left Foot: The Story of Christy Brown,1989
1412,100.0,"Sex, Lies, and Videotape",1989
41768,135.0,Passion Fish,1992
10409,94.0,Strictly Ballroom,1992
14285,103.0,The Thin Blue Line,1988
2469,111.0,Tie Me Up! Tie Me Down!,1989
10174,119.0,Madonna: Truth or Dare,1991
31225,71.0,Paris is Burning,1990
510,133.0,One Flew Over the Cuckoo's Nest,1975
11455,86.0,Up in Smoke,1978
1891,124.0,The Empire Strikes Back,1980
2493,98.0,The Princess Bride,1987
85,115.0,Raiders of the Lost Ark,1981
68,132.0,Brazil,1985
679,137.0,Aliens,1986
429,161.0,"The Good, the Bad and the Ugly",1966
13446,107.0,Withnail & I,1987
389,96.0,12 Angry Men,1957
947,216.0,Lawrence of Arabia,1962
185,136.0,A Clockwork Orange,1971
595,129.0,To Kill a Mockingbird,1962
28,153.0,Apocalypse Now,1979
335,175.0,Once Upon a Time in the West,1968
1892,135.0,Return of the Jedi,1983
144,128.0,Wings of Desire,1987
1092,104.0,The Third Man,1949
769,145.0,GoodFellas,1990
348,117.0,Alien,1979
766,81.0,Army of Darkness,1992
175,168.0,The Big Blue,1988
11645,162.0,Ran,1985
10835,110.0,The Killer,1989
539,109.0,Psycho,1960
525,133.0,The Blues Brothers,1980
240,200.0,The Godfather: Part II,1974
600,116.0,Full Metal Jacket,1987
530,23.0,A Grand Day Out,1990
10705,137.0,Henry V,1989
279,160.0,Amadeus,1984
3109,129.0,The Quiet Man,1952
311,229.0,Once Upon a Time in America,1984
1578,129.0,Raging Bull,1980
703,93.0,Annie Hall,1977
9549,193.0,The Right Stuff,1983
1398,163.0,Stalker,1979
387,149.0,Das Boot,1981
9277,129.0,The Sting,1973
343,91.0,Harold and Maude,1971
37291,107.0,Trust,1990
490,96.0,The Seventh Seal,1957
11235,111.0,Local Hero,1983
218,108.0,The Terminator,1984
763,104.0,Braindead,1992
9665,122.0,Glory,1989
18971,117.0,Rosencrantz & Guildenstern Are Dead,1991
696,96.0,Manhattan,1979
379,115.0,Miller's Crossing,1990
207,129.0,Dead Poets Society,1989
37247,106.0,The Graduate,1967
1480,95.0,Touch of Evil,1958
9322,115.0,La Femme Nikita,1990
826,161.0,The Bridge on the River Kwai,1957
422,138.0,8½,1963
829,130.0,Chinatown,1974
828,92.0,The Day the Earth Stood Still,1951
3090,126.0,The Treasure of the Sierra Madre,1948
9964,91.0,Bad Taste,1987
3063,68.0,Duck Soup,1933
13667,97.0,Better Off Dead...,1985
694,144.0,The Shining,1980
235,89.0,Stand by Me,1986
832,117.0,M,1931
765,84.0,Evil Dead II,1987
5925,172.0,The Great Escape,1963
11778,183.0,The Deer Hunter,1978
4485,117.0,Diva,1981
137,101.0,Groundhog Day,1993
33,131.0,Unforgiven,1992
982,126.0,The Manchurian Candidate,1962
8428,105.0,Pump up the Volume,1990
212,118.0,Arsenic and Old Lace,1944
105,116.0,Back to the Future,1985
1633,130.0,Fried Green Tomatoes,1991
11202,172.0,Patton,1970
1554,107.0,Down by Law,1986
149,124.0,Akira,1988
8009,116.0,Highlander,1986
903,126.0,Cool Hand Luke,1967
11673,137.0,Cyrano de Bergerac,1990
3034,106.0,Young Frankenstein,1974
339,129.0,Night on Earth,1991
10404,125.0,Raise the Red Lantern,1991
914,125.0,The Great Dictator,1940
756,124.0,Fantasia,1940
288,85.0,High Noon,1952
910,116.0,The Big Sleep,1946
2640,102.0,Heathers,1988
16633,103.0,Somewhere in Time,1980
665,212.0,Ben-Hur,1959
11031,82.0,This Is Spinal Tap,1984
11314,87.0,Koyaanisqatsi,1982
15143,95.0,Some Kind of Wonderful,1987
89,127.0,Indiana Jones and the Last Crusade,1989
10322,130.0,Being There,1979
783,191.0,Gandhi,1982
10644,171.0,The Unbearable Lightness of Being,1988
11257,117.0,A Room with a View,1985
14370,106.0,Real Genius,1985
12104,95.0,Pink Floyd: The Wall,1982
625,141.0,The Killing Fields,1984
8816,101.0,My Life as a Dog,1985
830,98.0,Forbidden Planet,1956
2323,107.0,Field of Dreams,1989
983,129.0,The Man Who Would Be King,1975
642,110.0,Butch Cassidy and the Sundance Kid,1969
655,147.0,"Paris, Texas",1984
10341,287.0,Until the End of the World,1991
639,96.0,When Harry Met Sally...,1989
266022,86.0,I Shot a Man in Vegas,1996
168450,93.0,Parallel Sons,1995
30180,84.0,Hype!,1996
31388,93.0,Santa with Muscles,1996
41801,119.0,Female Perversions,1996
66034,93.0,Mad Dog Time,1996
348138,90.0,Breathing Room,1996
96288,75.0,Paris Was a Woman,1996
61536,135.0,I'm Not Rappaport,1996
18762,90.0,Blue Juice,1995
331367,0.0,Kids of Survival,1996
8077,114.0,Alien³,1992
814,97.0,An American Werewolf in London,1981
41671,91.0,Amityville: It's About Time,1992
27214,105.0,Amityville 3-D,1983
52263,93.0,Amityville: Dollhouse,1996
33519,90.0,Amityville: A New Generation,1993
16235,104.0,Amityville II: The Possession,1982
11449,117.0,The Amityville Horror,1979
41848,91.0,The Amityville Curse,1989
25944,103.0,Blood for Dracula,1974
24913,89.0,April Fool's Day,1986
49126,113.0,Audrey Rose,1977
32076,114.0,The Believers,1987
571,119.0,The Birds,1963
8851,86.0,The Blob,1958
37843,92.0,Blood Beach,1980
32146,88.0,Body Parts,1991
30346,77.0,The Body Snatcher,1945
6114,128.0,Dracula,1992
229,75.0,Bride of Frankenstein,1935
13549,116.0,Burnt Offerings,1976
9529,99.0,Candyman,1992
1598,128.0,Cape Fear,1991
11349,105.0,Cape Fear,1962
7340,98.0,Carrie,1976
6217,118.0,Cat People,1982
377,91.0,A Nightmare on Elm Street,1984
653,94.0,Nosferatu,1922
28198,97.0,Vampire in Venice,1988
794,111.0,The Omen,1976
31640,101.0,Blood and Wine,1996
8744,97.0,Albino Alligator,1996
25189,126.0,The Mirror Has Two Faces,1996
145,159.0,Breaking the Waves,1996
2212,102.0,Nightwatch,1997
199,111.0,Star Trek: First Contact,1996
7863,105.0,Shine,1996
12498,135.0,Sling Blade,1996
9279,89.0,Jingle All the Way,1996
53234,128.0,Identification of a Woman,1982
17204,150.0,Paradise Lost: The Child Murders at Robin Hood Hills,1996
21539,124.0,The Preacher's Wife,1996
85589,118.0,Zero Kelvin,1995
12709,102.0,Ridicule,1996
20539,124.0,The Crucible,1996
11674,103.0,101 Dalmatians,1996
199512,0.0,The Forbidden Christ,1951
64900,112.0,I Can't Sleep,1994
1573,124.0,Die Hard 2,1990
152,132.0,Star Trek: The Motion Picture,1979
174,113.0,Star Trek VI: The Undiscovered Country,1991
172,107.0,Star Trek V: The Final Frontier,1989
154,113.0,Star Trek II: The Wrath of Khan,1982
157,105.0,Star Trek III: The Search for Spock,1984
168,119.0,Star Trek IV: The Voyage Home,1986
364,126.0,Batman Returns,1992
11967,107.0,Young Guns,1988
9086,132.0,Young Guns II,1990
621,110.0,Grease,1978
9037,115.0,Grease 2,1982
10173,94.0,Marked for Death,1990
55687,77.0,Adrenalin: Fear the Rush,1996
168535,97.0,The Substance of Fire,1996
8845,103.0,Under Siege,1992
46681,80.0,Terror in a Texas Town,1958
578,124.0,Jaws,1975
579,116.0,Jaws 2,1978
17692,99.0,Jaws 3-D,1983
17795,101.0,My Fellow Americans,1996
75,106.0,Mars Attacks!,1996
13891,104.0,Citizen Ruth,1996
9390,139.0,Jerry Maguire,1996
378,94.0,Raising Arizona,1987
10896,112.0,Tin Men,1987
2322,126.0,Sneakers,1992
41240,97.0,Bastard Out of Carolina,1996
26949,113.0,In Love and War,1996
9819,98.0,Marvin's Room,1996
49799,96.0,Somebody Is Waiting,1996
31908,130.0,Ghosts of Mississippi,1996
46027,113.0,Night Falls on Manhattan,1996
3179,81.0,Beavis and Butt-Head Do America,1996
1802,111.0,La Cérémonie,1995
4232,111.0,Scream,1996
9361,112.0,The Last of the Mohicans,1992
2928,105.0,Michael,1996
30285,129.0,The Evening Star,1996
10549,242.0,Hamlet,1996
58102,112.0,Some Mother's Son,1996
18451,106.0,The Whole Wide World,1996
27265,104.0,Mother,1996
49935,117.0,Thieves,1996
8818,134.0,Evita,1996
36758,144.0,The Portrait of a Lady,1996
36040,95.0,Walkabout,1971
74239,127.0,Message to Love: The Isle of Wight Festival,1996
9415,107.0,Murder at 1600,1997
55146,113.0,Hearts and Minds,1995
303693,94.0,Inside,1996
12145,93.0,Fierce Creatures,1997
42424,98.0,Zeus & Roxanne,1997
34314,100.0,Turbulence,1997
2892,105.0,Angel Baby,1995
9404,107.0,First Strike,1996
85242,95.0,Underworld,1996
9622,88.0,Beverly Hills Ninja,1997
8860,117.0,Metro,1997
197537,0.0,The Machine,1994
66597,103.0,Falling in Love Again,1980
